Id	Life	AttackNormal	DefenseNormal	Crit
1050333	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1050334	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1050335	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1050336	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1050337	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1050338	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1050339	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1050340	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1050341	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1050342	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1050343	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1050344	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1050345	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1050346	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1050347	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1050348	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1050349	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1050350	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1050351	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1050352	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1050353	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1050354	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1050355	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1050356	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1050357	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1050358	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1050359	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060210	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060211	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060212	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060213	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060214	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060215	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060216	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060217	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060218	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060219	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060220	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060221	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060222	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060223	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060224	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060225	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060226	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060227	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060228	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060229	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060230	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060231	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060232	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060233	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060234	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060235	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060236	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060237	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060238	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060239	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060240	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060241	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060242	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060243	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060244	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060245	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060246	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060247	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060248	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060249	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060250	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060251	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060252	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060253	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060254	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060255	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060256	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060257	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060258	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060259	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060310	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060311	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060312	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060313	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060314	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060315	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060316	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060317	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060318	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060319	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060320	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060321	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060322	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060323	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060324	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060325	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060326	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060327	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060328	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060329	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060330	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060331	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060332	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060333	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060334	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060335	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060336	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060337	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060338	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060339	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060340	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060341	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060342	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060343	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060344	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060345	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060346	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060347	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060348	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060349	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060350	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060351	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060352	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060353	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060354	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060355	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1060356	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1060357	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1060358	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1060359	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070210	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070211	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070212	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070213	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070214	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070215	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070216	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070217	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070218	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070219	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070220	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070221	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070222	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070223	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070224	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070225	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070226	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070227	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070228	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070229	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070230	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070231	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070232	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070233	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070234	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070235	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070236	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070237	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070238	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070239	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070240	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070241	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070242	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070243	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070244	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070245	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070246	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070247	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070248	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070249	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070250	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070251	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070252	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070253	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070254	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070255	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070256	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070257	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070258	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070259	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070310	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070311	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070312	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070313	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070314	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070315	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070316	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070317	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070318	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070319	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070320	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070321	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070322	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070323	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070324	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070325	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070326	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070327	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070328	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070329	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070330	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070331	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070332	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070333	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070334	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070335	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070336	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070337	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070338	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070339	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070340	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070341	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070342	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070343	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070344	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070345	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070346	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070347	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070348	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070349	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070350	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070351	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070352	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070353	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070354	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070355	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1070356	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1070357	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1070358	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1070359	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080210	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080211	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080212	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080213	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080214	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080215	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080216	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080217	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080218	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080219	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080220	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080221	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080222	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080223	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080224	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080225	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080226	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080227	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080228	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080229	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080230	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080231	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080232	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080233	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080234	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080235	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080236	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080237	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080238	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080239	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080240	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080241	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080242	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080243	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080244	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080245	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080246	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080247	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080248	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080249	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080250	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080251	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080252	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080253	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080254	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080255	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080256	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080257	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080258	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080259	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080310	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080311	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080312	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080313	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080314	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080315	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080316	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080317	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080318	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080319	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080320	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080321	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080322	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080323	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080324	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080325	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080326	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080327	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080328	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080329	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080330	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080331	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080332	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080333	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080334	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080335	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080336	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080337	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080338	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080339	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080340	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080341	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080342	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080343	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080344	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080345	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080346	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080347	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080348	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080349	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080350	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080351	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080352	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080353	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080354	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080355	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1080356	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1080357	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1080358	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1080359	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1090210	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1090211	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1090212	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1090213	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1090214	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1090215	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1090216	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1090217	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1090218	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1090219	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1090220	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1090221	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1090222	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1090223	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1090224	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1090225	0x0000000000000000	0x0000000A00000000	0x0000000000000000	0x0000000000000000
1090226	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
1090227	0x0000000000000000	0x0000000000000000	0x0000000500000000	0x0000000000000000
1090228	0x0000000000000000	0x0000000000000000	0x0000000000000000	0x0000000500000000
1090229	0x0000003200000000	0x0000000000000000	0x0000000000000000	0x0000000000000000
