Id	Life	AttackNormal	DefenseNormal	Crit
20530012	0x0000000000000000	0x00000000C7AE1430	0x0000000000000000	0x00000000B851EB40
20540010	0x0000000000000000	0x00000000D1A9FAF5	0x0000000000000000	0x00000000C6E977EF
20540011	0x0000000000000000	0x00000000F21BB36B	0x0000000000000000	0x00000000E5B14131
20540012	0x0000000000000000	0x0000000108935748	0x0000000000000000	0x00000000FB01F058
20540013	0x0000000000000000	0x000000011A0B281B	0x0000000000000000	0x000000012147ADA8
20550010	0x0000000000000000	0x00000000E0A3BE08	0x0000000000000000	0x00000000D51EA098
20550011	0x0000000000000000	0x00000000F49B8AA8	0x0000000000000000	0x00000000E8104878
20550012	0x0000000000000000	0x0000000101157F2D	0x0000000000000000	0x00000000F3E67217
20550013	0x0000000000000000	0x000000010B115C59	0x0000000000000000	0x0000000111EB84B8
20550014	0x0000000000000000	0x00000001128F3D98	0x0000000000000000	0x0000000119999993
20550020	0x0000000000000000	0x00000000E1CABF7E	0x0000000000000000	0x00000000D3F7CDE4
20550021	0x0000000000000000	0x00000000F5DCAAE0	0x0000000000000000	0x00000000E6CF2840
20550022	0x0000000000000000	0x000000010267ED10	0x0000000000000000	0x00000000F295CEE0
20550023	0x0000000000000000	0x000000010C70EED0	0x0000000000000000	0x0000000111EB84B8
20550024	0x0000000000000000	0x0000000113F7CD9A	0x0000000000000000	0x0000000119999993
20560010	0x0000000000000000	0x000000011A0B281B	0x0000000000000000	0x000000010B946E41
20560011	0x0000000000000000	0x000000013082F088	0x0000000000000000	0x0000000120E54018
20560012	0x0000000000000000	0x0000000141FA9CCB	0x0000000000000000	0x0000000131779B51
20560013	0x0000000000000000	0x000000014E76A378	0x0000000000000000	0x00000001570A3CF0
20560014	0x0000000000000000	0x00000001587289C8	0x0000000000000000	0x000000016147AD90
20560020	0x0000000000000000	0x000000012147ADA8	0x0000000000000000	0x00000001045A1B7F
20560021	0x0000000000000000	0x000000013851EB10	0x0000000000000000	0x00000001191685E6
20560022	0x0000000000000000	0x000000014A3D7028	0x0000000000000000	0x0000000129374A6F
20560023	0x0000000000000000	0x00000001570A3CF0	0x0000000000000000	0x00000001570A3CF0
20560024	0x0000000000000000	0x000000016147AD90	0x0000000000000000	0x000000016147AD90
20630010	0x0000000000000000	0x00000000AE147AA0	0x0000000000000000	0x000000009CAC077C
20630011	0x0000000000000000	0x00000000BFFFFFB8	0x0000000000000000	0x00000000ACCCCC05
20630012	0x0000000000000000	0x00000000CCCCCCC8	0x0000000000000000	0x00000000B851EB40
20640010	0x0000000000000000	0x00000000D70A3D20	0x0000000000000000	0x00000000C189366C
20640011	0x0000000000000000	0x00000000F851EB28	0x0000000000000000	0x00000000DF7CEC8F
20640012	0x0000000000000000	0x000000010F5C2890	0x0000000000000000	0x00000000F43956F6
20640013	0x0000000000000000	0x000000012147ADA8	0x0000000000000000	0x000000012147ADA8
20650010	0x0000000000000000	0x00000000E6666661	0x0000000000000000	0x00000000CF5C28A8
20650011	0x0000000000000000	0x00000000FAE14750	0x0000000000000000	0x00000000E1CABF7E
20650012	0x0000000000000000	0x0000000107AE1418	0x0000000000000000	0x00000000ED4FDE29
20650013	0x0000000000000000	0x0000000111EB84B8	0x0000000000000000	0x0000000111EB84B8
20650014	0x0000000000000000	0x0000000119999993	0x0000000000000000	0x0000000119999993
20650020	0x0000000000000000	0x00000000EB020B3A	0x0000000000000000	0x00000000CAC08228
20650021	0x0000000000000000	0x00000000FFE5ACA0	0x0000000000000000	0x00000000DCC62680
20650022	0x0000000000000000	0x000000010CF40130	0x0000000000000000	0x00000000E809BAC0
20650023	0x0000000000000000	0x000000011765DE70	0x0000000000000000	0x0000000111EB84B8
20650024	0x0000000000000000	0x000000011F3B630E	0x0000000000000000	0x0000000119999993
20650500	0x0000000000000000	0x00000000EC28DB78	0x0000000000000000	0x00000000CAC08228
20650501	0x0000000000000000	0x000000010126CCD8	0x0000000000000000	0x00000000DCC62680
20650502	0x0000000000000000	0x000000010E448C43	0x0000000000000000	0x00000000E809BAC0
20650503	0x0000000000000000	0x0000000118C37B57	0x0000000000000000	0x0000000111EB84B8
20650504	0x0000000000000000	0x0000000120A3B6E8	0x0000000000000000	0x0000000119999993
20660010	0x0000000000000000	0x000000012147ADA8	0x0000000000000000	0x00000001045A1B7F
20660011	0x0000000000000000	0x000000013851EB10	0x0000000000000000	0x00000001191685E6
20660012	0x0000000000000000	0x000000014A3D7028	0x0000000000000000	0x0000000129374A6F
20660013	0x0000000000000000	0x00000001570A3CF0	0x0000000000000000	0x00000001570A3CF0
20660014	0x0000000000000000	0x000000016147AD90	0x0000000000000000	0x000000016147AD90
20660020	0x0000000000000000	0x000000012710AA50	0x0000000000000000	0x00000000FE90E340
20660021	0x0000000000000000	0x000000013E90DC20	0x0000000000000000	0x0000000112D75480
20660022	0x0000000000000000	0x0000000150D81F50	0x0000000000000000	0x00000001229C5740
20660023	0x0000000000000000	0x000000015DE673E0	0x0000000000000000	0x00000001570A3CF0
20660024	0x0000000000000000	0x0000000168585120	0x0000000000000000	0x000000016147AD90
20730010	0x0000000000000000	0x00000000B6C8B366	0x0000000000000000	0x00000000AE147AA0
20730011	0x0000000000000000	0x00000000C9998328	0x0000000000000000	0x00000000BFFFFFB8
20730012	0x0000000000000000	0x00000000D70A3D20	0x0000000000000000	0x00000000CCCCCCC8
20740010	0x0000000000000000	0x00000000E1CABF7E	0x0000000000000000	0x00000000D70A3D20
20740011	0x0000000000000000	0x0000000104BC4D78	0x0000000000000000	0x00000000F851EB28
20740012	0x0000000000000000	0x000000011CED901F	0x0000000000000000	0x000000010F5C2890
20740013	0x0000000000000000	0x000000012FBE54F8	0x0000000000000000	0x000000012147ADA8
20750010	0x0000000000000000	0x00000000F1EB8407	0x0000000000000000	0x00000000E6666661
20750011	0x0000000000000000	0x00000001076C8A13	0x0000000000000000	0x00000000FAE14750
20750012	0x0000000000000000	0x0000000114DD1048	0x0000000000000000	0x0000000107AE1418
20750013	0x0000000000000000	0x000000011F9D9228	0x0000000000000000	0x0000000111EB84B8
20750014	0x0000000000000000	0x0000000127AE1325	0x0000000000000000	0x0000000119999993
20750020	0x0000000000000000	0x00000000ED4FDE29	0x0000000000000000	0x00000000EB020B3A
20750021	0x0000000000000000	0x000000010267ED10	0x0000000000000000	0x00000000FFE5ACA0
20750022	0x0000000000000000	0x000000010F970638	0x0000000000000000	0x000000010CF40130
20750023	0x0000000000000000	0x000000011A231A58	0x0000000000000000	0x000000011765DE70
20750024	0x0000000000000000	0x00000001220C486B	0x0000000000000000	0x000000011F3B630E
20760010	0x0000000000000000	0x000000012FBE54F8	0x0000000000000000	0x000000012147ADA8
20760011	0x0000000000000000	0x0000000147EF9C37	0x0000000000000000	0x000000013851EB10
20760012	0x0000000000000000	0x000000015AC05C78	0x0000000000000000	0x000000014A3D7028
20760013	0x0000000000000000	0x0000000168312549	0x0000000000000000	0x00000001570A3CF0
20760014	0x0000000000000000	0x0000000172F1A84F	0x0000000000000000	0x000000016147AD90
20760020	0x0000000000000000	0x0000000129F53888	0x0000000000000000	0x000000012710AA50
20760021	0x0000000000000000	0x0000000141B065D0	0x0000000000000000	0x000000013E90DC20
20760022	0x0000000000000000	0x0000000154258908	0x0000000000000000	0x0000000150D81F50
20760023	0x0000000000000000	0x000000016154A230	0x0000000000000000	0x00000001570A3CF0
20760024	0x0000000000000000	0x000000016BE0B650	0x0000000000000000	0x000000016147AD90
20830010	0x0000000000000000	0x00000000B6C8B366	0x0000000000000000	0x00000000B6C8B366
20830011	0x0000000000000000	0x00000000C9998328	0x0000000000000000	0x00000000C9998328
20830012	0x0000000000000000	0x00000000D70A3D20	0x0000000000000000	0x00000000D70A3D20
20840010	0x0000000000000000	0x00000000E1CABF7E	0x0000000000000000	0x00000000E1CABF7E
20840011	0x0000000000000000	0x0000000104BC4D78	0x0000000000000000	0x0000000104BC4D78
20840012	0x0000000000000000	0x000000011CED901F	0x0000000000000000	0x000000011CED901F
20840013	0x0000000000000000	0x000000012FBE54F8	0x0000000000000000	0x000000012147ADA8
20850010	0x0000000000000000	0x00000000F1EB8407	0x0000000000000000	0x00000000F1EB8407
20850011	0x0000000000000000	0x00000001076C8A13	0x0000000000000000	0x00000001076C8A13
20850012	0x0000000000000000	0x0000000114DD1048	0x0000000000000000	0x0000000114DD1048
20850013	0x0000000000000000	0x000000011F9D9228	0x0000000000000000	0x00000001170A3D08
20850014	0x0000000000000000	0x0000000127AE1325	0x0000000000000000	0x0000000119999993
20850020	0x0000000000000000	0x00000000EF9DB118	0x0000000000000000	0x00000000F43956F6
20850021	0x0000000000000000	0x0000000104EA2D80	0x0000000000000000	0x0000000109EEAE60
20850022	0x0000000000000000	0x00000001123A0B40	0x0000000000000000	0x0000000117801550
20850023	0x0000000000000000	0x000000011CE05640	0x0000000000000000	0x00000001225ACE10
20850024	0x0000000000000000	0x0000000124DD2DC8	0x0000000000000000	0x000000012A7EF882
20860010	0x0000000000000000	0x000000012FBE54F8	0x0000000000000000	0x000000012FBE54F8
20860011	0x0000000000000000	0x0000000147EF9C37	0x0000000000000000	0x0000000147EF9C37
20860012	0x0000000000000000	0x000000015AC05C78	0x0000000000000000	0x000000015AC05C78
20860013	0x0000000000000000	0x0000000168312549	0x0000000000000000	0x0000000168312549
20860014	0x0000000000000000	0x0000000172F1A84F	0x0000000000000000	0x0000000172F1A84F
20860020	0x0000000000000000	0x0000000132A2E330	0x0000000000000000	0x000000012147ADA8
20860021	0x0000000000000000	0x000000014B0F02E0	0x0000000000000000	0x000000013851EB10
20860022	0x0000000000000000	0x000000015E0DC630	0x0000000000000000	0x000000014A3D7028
20860023	0x0000000000000000	0x000000016B9F2D20	0x0000000000000000	0x00000001570A3CF0
20860024	0x0000000000000000	0x000000017679E5E0	0x0000000000000000	0x000000016147AD90
20930010	0x0000000000000000	0x00000000A9BA5D71	0x0000000000000000	0x00000000AE147AA0
20930011	0x0000000000000000	0x00000000BB3272F9	0x0000000000000000	0x00000000BFFFFFB8
20930012	0x0000000000000000	0x00000000C7AE1430	0x0000000000000000	0x00000000CCCCCCC8
20940010	0x0000000000000000	0x00000000D1A9FAF5	0x0000000000000000	0x00000000D70A3D20
20940011	0x0000000000000000	0x00000000F21BB36B	0x0000000000000000	0x00000000F851EB28
20940012	0x0000000000000000	0x0000000108935748	0x0000000000000000	0x000000010F5C2890
20940013	0x0000000000000000	0x000000011A0B281B	0x0000000000000000	0x000000012147ADA8
20950010	0x0000000000000000	0x00000000E0A3BE08	0x0000000000000000	0x00000000E6666661
20950011	0x0000000000000000	0x00000000F49B8AA8	0x0000000000000000	0x00000000FAE14750
20950012	0x0000000000000000	0x0000000101157F2D	0x0000000000000000	0x0000000107AE1418
20950013	0x0000000000000000	0x000000010B115C59	0x0000000000000000	0x0000000111EB84B8
20950014	0x0000000000000000	0x00000001128F3D98	0x0000000000000000	0x0000000119999993
20950020	0x0000000000000000	0x00000000E0A3BE08	0x0000000000000000	0x00000000E6666661
20950021	0x0000000000000000	0x00000000F49B8AA8	0x0000000000000000	0x00000000FAE14750
20950022	0x0000000000000000	0x0000000101157F2D	0x0000000000000000	0x0000000107AE1418
20950023	0x0000000000000000	0x000000010B115C59	0x0000000000000000	0x0000000111EB84B8
20950024	0x0000000000000000	0x00000001128F3D98	0x0000000000000000	0x0000000119999993
20960010	0x0000000000000000	0x000000011A0B281B	0x0000000000000000	0x000000012147ADA8
20960011	0x0000000000000000	0x000000013082F088	0x0000000000000000	0x000000013851EB10
20960012	0x0000000000000000	0x0000000141FA9CCB	0x0000000000000000	0x000000014A3D7028
20960013	0x0000000000000000	0x000000014E76A378	0x0000000000000000	0x00000001570A3CF0
20960014	0x0000000000000000	0x00000001587289C8	0x0000000000000000	0x000000016147AD90
20960020	0x0000000000000000	0x000000012147ADA8	0x0000000000000000	0x0000000112D0C6C8
20960021	0x0000000000000000	0x000000013851EB10	0x0000000000000000	0x0000000128B43801
20960022	0x0000000000000000	0x000000014A3D7028	0x0000000000000000	0x0000000139BA3B48
20960023	0x0000000000000000	0x00000001570A3CF0	0x0000000000000000	0x0000000145E3527F
20960024	0x0000000000000000	0x000000016147AD90	0x0000000000000000	0x000000014F9DB0A9
21040010	0x0000000000000000	0x00000000F2FEAA60	0x0000000000000000	0x00000000D70A3D20
21040011	0x0000000000000000	0x000000011899E338	0x0000000000000000	0x00000000F851EB28
21040012	0x0000000000000000	0x0000000132A2E330	0x0000000000000000	0x000000010F5C2890
21040013	0x0000000000000000	0x0000000146E2C6B8	0x0000000000000000	0x000000012147ADA8
21050010	0x0000000000000000	0x00000001045A1B7F	0x0000000000000000	0x00000000E6666661
21050011	0x0000000000000000	0x000000011B7E7170	0x0000000000000000	0x00000000FAE14750
21050012	0x0000000000000000	0x0000000129F53888	0x0000000000000000	0x0000000107AE1418
21050013	0x0000000000000000	0x0000000135877168	0x0000000000000000	0x0000000111EB84B8
21050014	0x0000000000000000	0x000000013E353E0D	0x0000000000000000	0x0000000119999993
21060010	0x0000000000000000	0x0000000146E2C6B8	0x0000000000000000	0x000000012147ADA8
21060011	0x0000000000000000	0x0000000160EBC6B0	0x0000000000000000	0x000000013851EB10
21060012	0x0000000000000000	0x00000001752BAA38	0x0000000000000000	0x000000014A3D7028
21060013	0x0000000000000000	0x0000000183A27150	0x0000000000000000	0x00000001570A3CF0
21060014	0x0000000000000000	0x000000018F34AA30	0x0000000000000000	0x000000016147AD90
29910010	0x0000000000000000	0x000000008A3D7070	0x0000000000000000	0x000000008A3D7070
29920010	0x0000000000000000	0x000000008F5C28C0	0x0000000000000000	0x000000008F5C28C0
29930010	0x0000000000000000	0x00000000AE147AA0	0x0000000000000000	0x00000000AE147AA0
29930011	0x0000000000000000	0x00000000BFFFFFB8	0x0000000000000000	0x00000000BFFFFFB8
29930012	0x0000000000000000	0x00000000CCCCCCC8	0x0000000000000000	0x00000000CCCCCCC8
29940010	0x0000000000000000	0x00000000D70A3D20	0x0000000000000000	0x00000000D70A3D20
29940011	0x0000000000000000	0x00000000F851EB28	0x0000000000000000	0x00000000F851EB28
29940012	0x0000000000000000	0x000000010F5C2890	0x0000000000000000	0x000000010F5C2890
29940013	0x0000000000000000	0x000000012147ADA8	0x0000000000000000	0x000000012147ADA8
29950010	0x0000000000000000	0x00000000E6666661	0x0000000000000000	0x00000000E6666661
29950011	0x0000000000000000	0x00000000FAE14750	0x0000000000000000	0x00000000FAE14750
29950012	0x0000000000000000	0x0000000107AE1418	0x0000000000000000	0x0000000107AE1418
29950013	0x0000000000000000	0x0000000111EB84B8	0x0000000000000000	0x0000000111EB84B8
29950014	0x0000000000000000	0x0000000119999993	0x0000000000000000	0x0000000119999993
30110010	0x000000033D70A2A0	0x0000000000000000	0x0000000000000000	0x0000000023D70A30
30120010	0x000000035EB850A8	0x0000000000000000	0x0000000000000000	0x0000000026666658
30130010	0x00000003B5C28DF8	0x0000000000000000	0x0000000000000000	0x0000000028F5C280
30130011	0x000000042147AC88	0x0000000000000000	0x0000000000000000	0x000000002E147AD0
30130012	0x0000000463D70898	0x0000000000000000	0x0000000000000000	0x0000000030A3D6F8
30130020	0x00000003A3D708E0	0x0000000000000000	0x0000000000000000	0x0000000028F5C280
30130021	0x000000040CCCCB48	0x0000000000000000	0x0000000000000000	0x000000002E147AD0
30130022	0x000000044CCCCCB3	0x0000000000000000	0x0000000000000000	0x0000000030A3D6F8
30140010	0x00000004C28F5A60	0x0000000000000000	0x0000000000000000	0x000000003851EB70
30140011	0x000000057FFFFFDF	0x0000000000000000	0x0000000000000000	0x00000000428F5C10
30140012	0x0000000600000000	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30140013	0x0000000659999738	0x0000000000000000	0x0000000000000000	0x000000004CCCCCCB
30140020	0x00000004C28F5A60	0x0000000000000000	0x0000000000000000	0x000000003851EB70
30140021	0x000000057FFFFFDF	0x0000000000000000	0x0000000000000000	0x000000003FFFFFE8
30140022	0x0000000600000000	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30140023	0x0000000659999738	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30140030	0x00000004DC28F3F0	0x0000000000000000	0x0000000000000000	0x000000003851EB70
30140031	0x000000059C28F3A8	0x0000000000000000	0x0000000000000000	0x000000003FFFFFE8
30140032	0x000000061EB84FA0	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30140033	0x000000067AE14540	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30140040	0x00000004F5C28D80	0x0000000000000000	0x0000000000000000	0x000000003851EB70
30140041	0x00000005B851E960	0x0000000000000000	0x0000000000000000	0x000000003FFFFFE8
30140042	0x000000063D70A180	0x0000000000000000	0x0000000000000000	0x00000000428F5C10
30140043	0x000000069C28F348	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30140050	0x00000004DC28F3F0	0x0000000000000000	0x0000000000000000	0x000000003851EB70
30140051	0x000000059C28F3A8	0x0000000000000000	0x0000000000000000	0x000000003FFFFFE8
30140052	0x000000061EB84FA0	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30140053	0x000000067AE14540	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30140060	0x00000004DC28F3F0	0x0000000000000000	0x0000000000000000	0x000000003851EB70
30140061	0x000000059C28F3A8	0x0000000000000000	0x0000000000000000	0x000000003FFFFFE8
30140062	0x000000061EB84FA0	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30140063	0x000000067AE14540	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30150010	0x000000054A3D6EA8	0x0000000000000000	0x0000000000000000	0x000000003D70A3C0
30150011	0x00000005BAE14588	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30150012	0x000000060CCCCA88	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30150013	0x0000000647AE1220	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30150014	0x000000067851E918	0x0000000000000000	0x0000000000000000	0x000000004CCCCCCB
30150020	0x000000054A3D6EA8	0x0000000000000000	0x0000000000000000	0x000000003D70A3C0
30150021	0x00000005BAE14588	0x0000000000000000	0x0000000000000000	0x00000000428F5C10
30150022	0x000000060CCCCA88	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30150023	0x0000000647AE1220	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30150024	0x000000067851E918	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30150030	0x0000000566666646	0x0000000000000000	0x0000000000000000	0x000000003D70A3C0
30150031	0x00000005D9999768	0x0000000000000000	0x0000000000000000	0x000000003FFFFFE8
30150032	0x000000062B851C68	0x0000000000000000	0x0000000000000000	0x00000000428F5C10
30150033	0x0000000668F5C028	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30150034	0x0000000699999972	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30150040	0x00000005828F5A18	0x0000000000000000	0x0000000000000000	0x000000003D70A3C0
30150041	0x00000005F851E948	0x0000000000000000	0x0000000000000000	0x000000003FFFFFE8
30150042	0x000000064A3D6E48	0x0000000000000000	0x0000000000000000	0x00000000428F5C10
30150043	0x000000068A3D6E30	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30150044	0x00000006BAE14528	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30150050	0x00000005828F5A18	0x0000000000000000	0x0000000000000000	0x000000003D70A3C0
30150051	0x00000005F851E948	0x0000000000000000	0x0000000000000000	0x00000000428F5C10
30150052	0x000000064A3D6E48	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30150053	0x000000068A3D6E30	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30150054	0x00000006BAE14528	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30150060	0x0000000566666646	0x0000000000000000	0x0000000000000000	0x000000003D70A3C0
30150061	0x00000005D9999768	0x0000000000000000	0x0000000000000000	0x00000000428F5C10
30150062	0x000000062B851C68	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30150063	0x0000000668F5C028	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30150064	0x0000000699999972	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30150070	0x0000000566666646	0x0000000000000000	0x0000000000000000	0x000000003D70A3C0
30150071	0x00000005D9999768	0x0000000000000000	0x0000000000000000	0x000000003FFFFFE8
30150072	0x000000062B851C68	0x0000000000000000	0x0000000000000000	0x00000000428F5C10
30150073	0x0000000668F5C028	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30150074	0x0000000699999972	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30150080	0x0000000566666646	0x0000000000000000	0x0000000000000000	0x000000003D70A3C0
30150081	0x00000005D9999768	0x0000000000000000	0x0000000000000000	0x00000000428F5C10
30150082	0x000000062B851C68	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30150083	0x0000000668F5C028	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30150084	0x0000000699999972	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30150090	0x0000000566666646	0x0000000000000000	0x0000000000000000	0x000000003D70A3C0
30150091	0x00000005D9999768	0x0000000000000000	0x0000000000000000	0x00000000428F5C10
30150092	0x000000062B851C68	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30150093	0x0000000668F5C028	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30150094	0x0000000699999972	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30150500	0x0000000566666646	0x0000000000000000	0x0000000000000000	0x000000003D70A3C0
30150501	0x00000005D9999768	0x0000000000000000	0x0000000000000000	0x00000000428F5C10
30150502	0x000000062B851C68	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30150503	0x0000000668F5C028	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30150504	0x0000000699999972	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30150550	0x0000000566666646	0x0000000000000000	0x0000000000000000	0x000000003D70A3C0
30150551	0x00000005D9999768	0x0000000000000000	0x0000000000000000	0x00000000428F5C10
30150552	0x000000062B851C68	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30150553	0x0000000668F5C028	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30150554	0x0000000699999972	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30150560	0x0000000566666646	0x0000000000000000	0x0000000000000000	0x000000003D70A3C0
30150561	0x00000005D9999768	0x0000000000000000	0x0000000000000000	0x00000000428F5C10
30150562	0x000000062B851C68	0x0000000000000000	0x0000000000000000	0x00000000451EB838
30150563	0x0000000668F5C028	0x0000000000000000	0x0000000000000000	0x0000000047AE1460
30150564	0x0000000699999972	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30160010	0x000000069EB84F70	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30160011	0x0000000728F5BFE0	0x0000000000000000	0x0000000000000000	0x00000000547AE128
30160012	0x000000078F5C2620	0x0000000000000000	0x0000000000000000	0x0000000059999978
30160013	0x00000007D99996A8	0x0000000000000000	0x0000000000000000	0x000000005EB851C8
30160014	0x00000008170A3A68	0x0000000000000000	0x0000000000000000	0x000000006147ADF0
30160020	0x00000006BFFFFD78	0x0000000000000000	0x0000000000000000	0x000000004CCCCCCB
30160021	0x000000074F5C2638	0x0000000000000000	0x0000000000000000	0x000000004F5C28D8
30160022	0x00000007B5C28C78	0x0000000000000000	0x0000000000000000	0x00000000547AE128
30160023	0x00000008028F5928	0x0000000000000000	0x0000000000000000	0x0000000059999978
30160024	0x000000083FFFFCE8	0x0000000000000000	0x0000000000000000	0x000000005C28F5A0
30160030	0x00000006BFFFFD78	0x0000000000000000	0x0000000000000000	0x000000004CCCCCCB
30160031	0x000000074F5C2638	0x0000000000000000	0x0000000000000000	0x0000000051EB8500
30160032	0x00000007B5C28C78	0x0000000000000000	0x0000000000000000	0x00000000570A3D50
30160033	0x00000008028F5928	0x0000000000000000	0x0000000000000000	0x000000005C28F5A0
30160034	0x000000083FFFFCE8	0x0000000000000000	0x0000000000000000	0x000000005EB851C8
30160040	0x00000006BFFFFD78	0x0000000000000000	0x0000000000000000	0x000000004CCCCCCB
30160041	0x000000074F5C2638	0x0000000000000000	0x0000000000000000	0x00000000547AE128
30160042	0x00000007B5C28C78	0x0000000000000000	0x0000000000000000	0x0000000059999978
30160043	0x00000008028F5928	0x0000000000000000	0x0000000000000000	0x000000005EB851C8
30160044	0x000000083FFFFCE8	0x0000000000000000	0x0000000000000000	0x000000006147ADF0
30160050	0x00000006947ADED0	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30160051	0x000000072147AB68	0x0000000000000000	0x0000000000000000	0x00000000547AE128
30160052	0x00000007851EB580	0x0000000000000000	0x0000000000000000	0x0000000059999978
30160053	0x00000007CF5C2608	0x0000000000000000	0x0000000000000000	0x000000005EB851C8
30160054	0x000000080A3D6DA0	0x0000000000000000	0x0000000000000000	0x000000006147ADF0
30160060	0x00000006947ADED0	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30160061	0x000000072147AB68	0x0000000000000000	0x0000000000000000	0x0000000051EB8500
30160062	0x00000007851EB580	0x0000000000000000	0x0000000000000000	0x00000000570A3D50
30160063	0x00000007CF5C2608	0x0000000000000000	0x0000000000000000	0x000000005C28F5A0
30160064	0x000000080A3D6DA0	0x0000000000000000	0x0000000000000000	0x000000005EB851C8
30160070	0x00000006BFFFFD78	0x0000000000000000	0x0000000000000000	0x000000004CCCCCCB
30160071	0x000000074F5C2638	0x0000000000000000	0x0000000000000000	0x0000000051EB8500
30160072	0x00000007B5C28C78	0x0000000000000000	0x0000000000000000	0x00000000570A3D50
30160073	0x00000008028F5928	0x0000000000000000	0x0000000000000000	0x000000005C28F5A0
30160074	0x000000083FFFFCE8	0x0000000000000000	0x0000000000000000	0x000000005EB851C8
30160080	0x00000006BFFFFD78	0x0000000000000000	0x0000000000000000	0x000000004CCCCCCB
30160081	0x000000074F5C2638	0x0000000000000000	0x0000000000000000	0x0000000051EB8500
30160082	0x00000007B5C28C78	0x0000000000000000	0x0000000000000000	0x00000000570A3D50
30160083	0x00000008028F5928	0x0000000000000000	0x0000000000000000	0x000000005C28F5A0
30160084	0x000000083FFFFCE8	0x0000000000000000	0x0000000000000000	0x000000005EB851C8
30160090	0x00000006E3D707A8	0x0000000000000000	0x0000000000000000	0x000000004F5C28D8
30160091	0x0000000775C28C90	0x0000000000000000	0x0000000000000000	0x0000000051EB8500
30160092	0x00000007DC28F2D0	0x0000000000000000	0x0000000000000000	0x00000000570A3D50
30160093	0x000000082B851BA8	0x0000000000000000	0x0000000000000000	0x000000005C28F5A0
30160094	0x000000086B851B90	0x0000000000000000	0x0000000000000000	0x000000005EB851C8
30160100	0x00000006BFFFFD78	0x0000000000000000	0x0000000000000000	0x000000004CCCCCCB
30160101	0x000000074F5C2638	0x0000000000000000	0x0000000000000000	0x0000000051EB8500
30160102	0x00000007B5C28C78	0x0000000000000000	0x0000000000000000	0x00000000570A3D50
30160103	0x00000008028F5928	0x0000000000000000	0x0000000000000000	0x000000005C28F5A0
30160104	0x000000083FFFFCE8	0x0000000000000000	0x0000000000000000	0x000000005EB851C8
30160110	0x00000006EB851C20	0x0000000000000000	0x0000000000000000	0x000000004F5C28D8
30160111	0x000000077D70A108	0x0000000000000000	0x0000000000000000	0x000000004F5C28D8
30160112	0x00000007E6666637	0x0000000000000000	0x0000000000000000	0x00000000547AE128
30160113	0x0000000835C28C48	0x0000000000000000	0x0000000000000000	0x0000000059999978
30160114	0x0000000875C28C30	0x0000000000000000	0x0000000000000000	0x000000005C28F5A0
30160120	0x000000068CCCCA58	0x0000000000000000	0x0000000000000000	0x000000004A3D7088
30160121	0x00000007170A3AC8	0x0000000000000000	0x0000000000000000	0x000000004F5C28D8
