Id	TemplateId	Count	Params[0]	Params[1]	Params[2]
175200	3	15			
175210	3	15			
175220	3	15			
175230	3	15			
175240	3	15			
175250	3	15			
175260	102	50			
175270	102	50			
175280	102	50			
175290	102	50			
175300	102	50			
175310	102	50			
175320	102	50			
175330	102	50			
175340	102	50			
175350	102	50			
175360	3016033	1			
175361	3026033	1			
175362	1	7500			
175370	3036033	1			
175371	3046033	1			
175372	1	7500			
175380	3056033	1			
175381	3066033	1			
175382	1	15000			
175390	70001	55			
175391	70002	5			
175392	1	15000			
175400	70001	85			
175401	70002	15			
175402	1	15000			
175410	70001	85			
175411	70002	15			
175412	1	15000			
175420	70001	85			
175421	70002	15			
175422	1	15000			
175430	70001	85			
175431	70002	15			
175432	1	15000			
175440	70001	85			
175441	70002	15			
175442	1	15000			
175450	102	30			
175451	70002	5			
175452	70001	30			
175460	102	30			
175461	70002	5			
175462	70001	30			
175470	102	30			
175471	70002	5			
175472	70001	30			
175480	102	30			
175481	60001	5			
175482	31204	5			
175490	3	30			
175491	60002	2			
175492	31104	2			
175500	102	30			
175501	29	10			
175502	31204	5			
175510	102	30			
175511	29	10			
175512	31104	2			
175520	3	30			
175521	70002	5			
175522	70001	30			
175530	102	40			
175531	60001	10			
175532	31204	10			
175540	102	40			
175541	60002	3			
175542	31104	3			
175550	3	30			
175551	29	20			
175552	31204	10			
175560	102	40			
175561	29	30			
175562	31104	3			
175570	102	50			
175571	70002	5			
175572	70001	30			
175580	3	30			
175581	70002	5			
175582	70001	30			
175590	102	50			
175591	70002	5			
175592	70001	30			
175600	102	50			
175601	70002	10			
175602	70001	60			
175610	102	50			
175611	70002	15			
175612	70001	90			
175620	3	30			
175621	70002	20			
175622	70001	120			
175630	386	1			
175640	387	1			
175650	388	1			
175660	29	20			
175661	60001	2			
175662	31204	2			
175670	29	20			
175671	60001	2			
175672	31204	2			
175680	29	20			
175681	60001	2			
175682	31204	2			
175690	29	20			
175691	60001	2			
175692	31204	2			
175800	50005	100			
175801	31204	15			
175802	1	30000			
175810	102	100			
175811	60002	10			
175812	1	90000			
175820	40301	10			
175821	40200	9			
175822	1	10000			
175830	40301	10			
175831	40201	3			
175832	1	30000			
175840	40301	10			
175841	40200	9			
175842	1	60000			
175850	40301	10			
175851	40201	3			
175852	1	90000			
175860	50005	100			
175861	40301	5			
175862	1	30000			
175870	50005	100			
175871	40301	5			
175872	1	30000			
175880	102	200			
175881	40301	5			
175882	1	30000			
175890	29	50			
175891	40301	5			
175892	1	50000			
175900	29	50			
175901	40301	5			
175902	1	50000			
175910	29	50			
175911	40301	5			
175912	1	50000			
175920	11000113	1			
175921	40301	5			
175922	1	30000			
175930	11000111	1			
175931	40301	5			
175932	1	30000			
175940	11000112	1			
175941	40301	5			
175942	1	30000			
175950	96186	250			
175960	96186	250			
175970	96186	250			
175980	96186	250			
175990	96186	250			
176000	96186	250			
176010	96186	250			
176020	96186	250			
176030	96186	250			
176040	96186	250			
176050	96186	250			
176060	96186	250			
176070	96186	250			
176080	96186	250			
176090	96186	250			
176100	96186	500			
176110	96186	500			
176120	96186	500			
176130	96186	500			
176140	96186	500			
176150	96186	500			
176160	96186	500			
176170	96186	500			
176180	96186	500			
176190	96186	500			
176200	96186	500			
176210	96186	500			
176220	96186	500			
176230	96186	500			
176240	96186	500			
176250	96186	500			
176260	96186	500			
176270	96186	500			
176280	96186	500			
176290	96186	500			
176300	96186	500			
176310	96186	500			
176320	96186	500			
176330	96186	500			
176340	96186	500			
176350	96186	500			
176360	96186	500			
176370	96186	650			
176380	96186	650			
176390	96186	650			
176400	96186	650			
176410	96186	650			
176420	96186	650			
176430	96186	650			
176440	96186	650			
176450	96186	650			
176460	96186	650			
176470	96186	650			
176480	96186	650			
176490	96186	650			
176500	96186	650			
176510	96186	650			
176520	96186	650			
176530	96186	650			
176540	96186	650			
176550	96186	250			
176560	96186	250			
176570	96186	250			
176580	96186	250			
176590	96186	250			
176600	96186	250			
176610	96186	250			
176620	96186	250			
176630	96186	250			
176640	96186	250			
176650	96186	250			
176660	96186	250			
176670	96186	250			
176680	96186	250			
176690	96186	250			
176700	96186	250			
176710	96186	250			
176720	96186	250			
176730	96186	500			
176740	96186	500			
176750	96186	500			
176760	96186	500			
176770	96186	500			
176780	96186	500			
176790	96186	500			
176800	96186	500			
176810	96186	500			
176820	96186	500			
176830	96186	500			
176840	96186	500			
176850	96186	500			
176860	96186	500			
176870	96186	500			
176880	96186	500			
176890	96186	500			
176900	96186	500			
176910	96186	500			
176920	96186	500			
176930	96186	500			
176940	96186	650			
176950	96186	650			
176960	96186	650			
176970	96186	650			
176980	96186	650			
176990	96186	650			
177000	96186	650			
177010	96186	650			
177020	96186	650			
177030	96186	650			
177040	96186	650			
177050	96186	650			
177060	96186	650			
177070	96186	650			
177080	96186	100			
177090	96186	100			
177100	96186	100			
177110	96186	100			
177120	96186	100			
177130	96186	100			
177140	96186	100			
177150	96186	100			
177160	96186	100			
177170	96186	100			
177180	96186	100			
177190	96186	100			
177200	96186	100			
177210	96186	100			
177220	96186	100			
177230	96186	100			
177240	96186	100			
177250	96186	100			
177260	96186	100			
177270	96186	100			
177280	96186	100			
177290	96186	150			
177300	96186	150			
177310	96186	150			
177320	96186	150			
177330	96186	150			
177340	96186	150			
177350	96186	150			
177360	96186	150			
177370	96186	150			
177380	96186	150			
177390	96186	150			
177400	96186	150			
177410	96186	100			
177420	96186	100			
177430	96186	100			
177440	96186	100			
177450	96186	100			
177460	96186	100			
177470	96186	100			
177480	96186	100			
177490	96186	100			
177500	96186	150			
177510	96186	150			
177520	96186	150			
177530	96186	150			
177540	96186	200			
177550	96186	200			
177560	96186	200			
177570	96186	200			
177580	96186	200			
177590	96186	200			
177600	96186	200			
177610	96186	200			
177620	96186	200			
177630	96186	200			
177640	96186	200			
177650	96186	200			
177660	96186	400			
177670	96186	400			
177680	96186	400			
177690	96186	400			
177700	96186	400			
177710	96186	400			
177720	96186	400			
177730	96186	400			
177740	96186	400			
177750	96186	400			
177760	96186	400			
177770	96186	400			
177780	96186	600			
177790	96186	600			
177800	96186	600			
177810	96186	600			
177820	96186	600			
177830	96186	600			
177840	96186	600			
177850	96186	600			
177860	96186	315			
177861	50003	15			
177870	96186	315			
177871	50003	15			
177880	96186	315			
177881	50003	15			
177890	96186	1000			
177891	50003	25			
177900	96186	1000			
177901	50003	25			
177910	96186	1000			
177911	50003	25			
177920	96186	1625			
177921	50003	60			
177930	96186	1625			
177931	50003	60			
177940	96186	2000			
177941	11000123	1			
177950	96186	4000			
177951	11000124	1			
177960	96186	6000			
177961	11000125	1			
177970	96186	1000			
177980	96186	1500			
177990	96186	2300			
178000	96186	3500			
178010	96186	315			
178011	50003	15			
178020	96186	315			
178021	50003	15			
178030	96186	315			
178031	50003	15			
178040	96186	1000			
178041	50003	25			
178050	96186	1000			
178051	50003	25			
178060	96186	1000			
178061	50003	25			
178070	96186	1625			
178071	50003	60			
178080	96186	1625			
178081	50003	60			
178170	96186	315			
178171	50003	15			
178180	96186	1000			
178181	50003	25			
178190	96186	1625			
178191	50003	60			
178200	96186	4480			
178201	50003	30			
178210	96186	12300			
178211	50003	50			
178220	96186	17250			
178221	50003	120			
178230	9012003	1			
178240	1203	1			
178250	11000119	1			
178260	9012003	1			
178261	1203	1			
178262	11000119	1			
178270	9012002	1			
178271	1202	1			
178272	11000104	1			
178280	9012001	1			
178281	1201	1			
178282	11000103	1			
178290	96186	100			
178300	96186	315			
178310	96186	100			
178320	96186	1000			
178330	96186	150			
178340	96186	1625			
178350	60842	50			
178360	60842	50			
178370	60842	50			
178380	60842	50			
178390	60842	50			
178400	60842	50			
178410	60842	50			
178420	60842	50			
178430	60842	50			
178440	60842	50			
178450	60842	75			
178460	60842	75			
178470	60842	75			
178480	60842	75			
178490	60842	75			
178500	60842	75			
178510	60842	75			
178520	60842	75			
178530	60842	100			
178540	60842	100			
178550	60842	100			
178560	60842	100			
178570	60842	100			
178580	60842	100			
178590	60842	125			
178600	60842	125			
178610	60842	125			
178620	60842	125			
178630	60842	125			
178640	60842	150			
178650	60842	150			
178660	60842	150			
178670	60842	150			
178680	60842	150			
178690	60842	300			
178700	60842	300			
178710	60842	300			
178720	60842	300			
178730	60842	50			
178740	60842	50			
178750	60842	50			
178760	60842	50			
178770	60842	50			
178780	60842	50			
178790	13019404	1			
179000	31104	5			
179001	31204	10			
179010	50005	50			
179011	30013	5			
179020	50005	50			
179021	30013	5			
179030	50005	50			
179031	31204	12			
179040	50005	50			
179041	31104	5			
179050	70001	120			
179051	70002	20			
179060	70001	120			
179061	70002	20			
179070	31104	5			
179071	31204	10			
179080	70001	120			
179081	70002	20			
179090	50005	50			
179091	30013	5			
179100	50005	50			
179101	30013	5			
179110	17062901	1			
179120	31104	5			
179121	31204	10			
179130	70001	120			
179131	70002	20			
179140	50005	50			
179141	30013	5			
179150	50005	50			
179151	30013	5			
179160	17062902	1			
179170	31104	5			
179171	31204	10			
179180	50005	50			
179181	30013	5			
179190	50005	50			
179191	30013	5			
179200	6310109	1			
179210	17062903	1			
179220	102	200			
179221	90013	1			
179230	102	200			
179231	40301	10			
179240	102	200			
179241	40301	10			
179250	102	200			
179251	90013	1			
179260	102	200			
179261	40301	10			
179270	102	200			
179271	40301	10			
179280	102	200			
179281	90013	1			
179290	102	200			
179291	40301	10			
179300	102	200			
179301	40301	10			
179310	60842	50			
179320	60842	50			
179330	60842	75			
179340	60842	75			
179350	60842	100			
179360	60842	100			
179370	60842	200			
179380	60842	250			
179390	60842	300			
179391	13019405	1			
179400	60842	150			
179410	60842	150			
179411	13019405	1			
179420	60842	150			
179430	60842	150			
179440	60842	150			
179450	60842	150			
179451	13019405	1			
179460	60842	150			
179470	60842	150			
179480	50005	100			
179481	31204	10			
179482	102	40			
179483	13019403	1			
179490	50005	50			
179491	31104	10			
179492	102	40			
179493	13019403	1			
179500	50005	50			
179501	40113	10			
179502	102	40			
179503	13019403	1			
179510	50005	50			
179511	40114	10			
179512	102	40			
179513	13019403	1			
179520	90015	3			
179521	102	40			
179522	13019403	1			
179530	3	20			
179531	60001	15			
179532	1	30000			
179540	3	20			
179541	31104	3			
179542	1	30000			
179550	3	20			
179551	31204	9			
179552	1	30000			
179560	3	20			
179561	30013	4			
179562	1	30000			
179570	3	20			
179571	60002	6			
179572	1	30000			
179580	96128	30			
179581	96129	60			
179590	96128	30			
179591	96129	60			
179600	96128	30			
179601	96129	60			
179610	96125	30			
179611	96126	60			
179620	96128	60			
179621	96129	120			
179630	96128	60			
179631	96129	120			
179640	96125	30			
179641	96126	60			
179650	102	50			
179660	102	50			
179670	102	50			
179680	50005	50			
179690	102	50			
179700	102	50			
179720	50005	50			
179721	30013	2			
179722	1	10000			
179730	29	50			
179731	31204	5			
179732	1	30000			
179750	50005	50			
179751	30013	2			
179752	1	20000			
179760	11000128	1			
179761	31204	10			
179762	1	40000			
179780	50005	50			
179781	30013	2			
179782	1	30000			
179790	11000130	1			
179791	31204	10			
179792	1	70000			
179800	50005	50			
179801	30013	2			
179802	1	40000			
179810	11000129	1			
179811	31204	15			
179812	1	60000			
179820	102	50			
179821	60001	5			
179822	1	80000			
179830	29	50			
179831	60002	5			
179832	1	120000			
179840	102	100			
179841	30013	2			
179842	1	50000			
179850	102	50			
179851	31204	15			
179852	1	100000			
179860	102	50			
179861	60001	10			
179862	1	150000			
179870	29	50			
179871	60002	10			
179872	1	200000			
179880	50005	100			
179881	31204	10			
179882	102	40			
179883	13019501	1			
179890	50005	50			
179891	31104	10			
179892	102	40			
179893	13019501	1			
179900	50005	50			
179901	40113	10			
179902	102	40			
179903	13019501	1			
179910	50005	50			
179911	40114	10			
179912	102	40			
179913	13019501	1			
179920	90015	3			
179921	102	40			
179922	13019501	1			
180010	1036	2			
180011	30012	1			
180012	1	3000			
180020	1036	3			
180021	31104	1			
180022	1	6000			
180030	1036	4			
180031	31204	1			
180032	1	6000			
180040	30013	5			
180050	40104	30			
180060	3	50			
180070	102	50			
180080	40100	35			
180090	40113	8			
180100	3	50			
180110	30013	5			
180120	40110	8			
180130	40114	8			
180140	102	50			
180150	1037	2			
180151	30012	1			
180152	1	3000			
180160	1037	2			
180161	31104	2			
180162	1	6000			
180170	1037	3			
180171	31204	2			
180172	1	6000			
180180	30013	6			
180190	31104	6			
180200	102	100			
180210	31204	18			
180220	60002	12			
180230	3	100			
180240	1038	1			
180241	30012	1			
180242	1	3000			
180250	1038	1			
180251	31104	2			
180252	1	6000			
180260	1038	1			
180261	31204	2			
180262	1	6000			
180270	31204	15			
180280	3	50			
180290	102	100			
180300	31104	10			
180310	60002	15			
180320	3	50			
181010	13012003	1			
181011	1	1000			
181020	13012003	1			
181021	1	1000			
181030	13012003	1			
181031	1	1000			
181040	13012003	1			
181041	1	1000			
181050	50000	30			
181051	31104	3			
181052	31204	3			
181060	50000	30			
181061	30013	3			
181062	12	4			
181070	50000	30			
181071	40301	4			
181072	40200	3			
181080	50000	30			
181081	31104	3			
181082	31204	3			
181090	50000	30			
181091	30013	3			
181092	12	4			
181100	50000	30			
181101	40301	4			
181102	40200	3			
200000	50005	500			
200001	90033	1			
200002	90014	1			
200010	90014	1			
200011	40110	1			
200012	90032	1			
200020	91006	1			
200021	40114	1			
200022	90032	1			
200030	60002	1			
200031	40113	1			
200032	90032	1			
200040	25	450			
200041	40110	1			
200042	90032	1			
200050	90014	1			
200051	40114	1			
200052	90032	1			
200060	50005	500			
200061	40113	1			
200062	90031	1			
200070	91006	1			
200071	90033	1			
200072	90031	1			
200080	200	6			
200081	90032	1			
200090	200	6			
200091	90032	1			
200100	200	6			
200101	90032	1			
200110	200	6			
200111	90031	1			
200120	23	30			
200121	90032	1			
200130	23	30			
200131	90032	1			
200140	23	30			
200141	90032	1			
200150	23	30			
200151	90031	1			
210000	41	5			
210001	2994001	1			
210002	90032	1			
210010	41	10			
210011	3914001	1			
210012	90032	1			
210020	41	15			
210021	3914001	1			
210022	90032	1			
210030	41	5			
210031	60001	1			
210032	90032	1			
210040	41	10			
210041	60001	1			
210042	90032	1			
210050	41	15			
210051	60001	1			
210052	90032	1			
220000	41	50			
220001	1	3000			
220010	41	50			
220011	1	3000			
220020	41	50			
220021	1	3000			
220030	41	100			
220031	1	5000			
220040	41	20			
220041	1	3000			
220050	41	20			
220051	1	3000			
220060	41	20			
220061	1	3000			
220070	41	20			
220071	1	3000			
220080	41	20			
220081	1	3000			
220090	41	40			
220091	1	4000			
220100	41	60			
220101	1	5000			
220110	41	20			
220111	1	3000			
220120	41	40			
220121	1	4000			
220130	41	60			
220131	1	5000			
230010	1103	1			
230020	1104	1			
230030	1105	1			
230510	1101	250			
230520	1101	250			
230530	1101	250			
230540	1101	250			
230550	1101	250			
230560	1101	250			
230570	1101	250			
230580	1101	250			
230590	1101	250			
230600	1101	250			
230610	1101	250			
230620	1101	250			
230630	1101	250			
230640	1101	250			
230650	50003	250			
230660	50009	250			
231010	40110	1			
231020	31204	3			
231030	31104	3			
231040	3	50			
231050	40113	1			
231060	31204	3			
231070	40200	3			
231080	3	50			
231090	40114	1			
231100	31204	3			
231110	40201	1			
231120	3	50			
231130	40110	1			
231140	31204	3			
231150	40301	3			
231160	3	100			
231170	1103	1			
231180	1104	1			
231190	1105	1			
231200	50009	100			
231210	50009	150			
231510	1101	500			
231511	90030	1			
231512	31204	2			
231520	1101	500			
231521	90030	1			
231522	31104	2			
231530	1101	1000			
231531	40113	1			
231532	40103	3			
231540	1101	1000			
231541	40114	1			
231542	40104	3			
231550	1101	1000			
231551	70002	1			
231552	70001	6			
231560	1101	1000			
231561	40110	1			
231562	40100	3			
231570	1101	2500			
231571	31204	6			
231572	31104	2			
231580	1101	2500			
231581	30013	1			
231582	12	5			
231590	1101	2500			
231591	40201	1			
231592	40200	3			
231600	1101	2500			
231601	70002	3			
231602	70001	15			
231610	3	50			
235010	30013	2			
235020	31204	5			
235030	31104	3			
235040	40100	10			
235050	29	75			
235060	40104	10			
235070	40103	5			
235080	40301	5			
235090	40200	9			
235100	50005	250			
235110	30013	2			
235120	31204	5			
235130	31104	3			
235140	40100	10			
235150	29	75			
235160	40104	10			
235170	40103	5			
235180	40301	5			
235190	40200	9			
235200	50005	250			
235210	12	5			
235220	31204	10			
235230	31104	5			
235240	40110	5			
235250	29	75			
235260	40114	5			
235270	40113	3			
235280	40301	5			
235290	40201	3			
235300	50005	250			
235310	12	5			
235320	31204	10			
235330	31104	5			
235340	40110	5			
235350	29	75			
235360	40114	5			
235370	40113	3			
235380	40301	5			
235390	40201	3			
235400	50005	250			
235410	12	5			
235420	31204	10			
235430	31104	5			
235440	40100	10			
235450	29	100			
235460	40693	2			
235470	40104	10			
235480	40103	10			
235490	40200	9			
235500	50005	400			
235510	12	5			
235520	31204	10			
235530	31104	5			
235540	40100	10			
235550	29	100			
235560	40693	2			
235570	40104	10			
235580	40103	10			
235590	40200	9			
235600	50005	400			
235610	40301	5			
235620	31204	20			
235630	31104	10			
235640	40110	5			
235650	29	100			
235660	40693	5			
235670	40114	5			
235680	40113	5			
235690	40201	4			
235700	50005	400			
235710	40301	5			
235720	31204	20			
235730	31104	10			
235740	40110	5			
235750	3005	1			
235760	40693	5			
235770	40114	5			
235780	40113	5			
235790	40201	4			
235800	50005	500			
235810	3	300			
235820	104	150			
235830	104	150			
235840	104	200			
235850	104	450			
235860	104	450			
235870	104	450			
235880	104	450			
235890	104	1000			
235900	104	1000			
235910	104	450			
235920	104	500			
235930	104	500			
235940	104	1000			
235950	104	750			
235960	104	750			
235970	104	1000			
235980	104	1000			
235990	104	1000			
236000	104	1000			
236010	104	1000			
236020	104	1000			
236030	104	1000			
236040	104	1000			
236050	90030	1			
236051	60001	1			
236052	1	10000			
236060	1103	1			
236061	60001	1			
236062	1	10000			
236070	50005	250			
236071	60001	1			
236072	1	10000			
236080	1104	1			
236081	60002	1			
236082	1	10000			
236090	40301	5			
236091	60002	1			
236092	1	10000			
236100	1105	1			
236101	60002	1			
236102	1	10000			
236110	50005	250			
236111	60002	1			
236112	1	10000			
236120	50005	500			
236121	1103	1			
236122	1104	1			
236123	1105	1			
236130	50005	1000			
236131	29	300			
236140	50005	1700			
236141	3005	1			
236142	29	300			
300000	1	3000			
300001	28	100			
300100	1	5000			
300101	28	100			
300200	1	7500			
300201	28	100			
300300	1	10000			
300301	28	100			
300400	1	15000			
300401	29	150			
300500	1	18000			
300501	29	300			
300600	1	6000			
300601	30013	1			
300602	50000	50			
300700	1	9000			
300701	30013	2			
300702	50000	50			
300800	1	12000			
300801	30013	3			
300802	50000	75			
300900	1	15000			
300901	30013	4			
300902	50000	75			
301000	1	18000			
301001	30013	6			
301002	50000	100			
301100	1	21000			
301101	30013	8			
301102	50000	100			
301200	1	24000			
301201	30013	10			
301202	50000	150			
301300	1	6000			
301301	12	2			
301302	50000	50			
301310	1	9000			
301311	12	3			
301312	50000	50			
301320	1	12000			
301321	12	4			
301322	50000	50			
301330	1	15000			
301331	12	5			
301332	50000	50			
301340	1	18000			
301341	12	6			
301342	50000	50			
301350	1	21000			
301351	12	7			
301352	50000	75			
301360	1	24000			
301361	12	8			
301362	50000	75			
301370	1	27000			
301371	12	10			
301372	50000	75			
301380	1	30000			
301381	12	12			
301382	50000	75			
301390	1	30000			
301391	12	14			
301392	50000	75			
301400	1	30000			
301401	12	16			
301402	50000	75			
301410	1	30000			
301411	12	18			
301412	50000	75			
301420	1	30000			
301421	12	20			
301422	50000	75			
301430	1	30000			
301431	12	22			
301432	50000	75			
301440	1	30000			
301441	12	24			
301442	50000	75			
301450	1	30000			
301451	12	27			
301452	50000	100			
301460	1	30000			
301461	12	30			
301462	50000	100			
302000	1	3000			
302001	12	3			
302002	30013	1			
302100	1	5000			
302101	12	7			
302102	30013	2			
302200	1	7500			
302201	12	12			
302202	30013	3			
302300	1	10000			
302301	12	20			
302302	30013	5			
302400	1	15000			
302401	12	25			
302402	30013	8			
302500	1	18000			
302501	12	30			
302502	30013	10			
302600	1	21000			
302601	12	35			
302602	30013	12			
302700	1	24000			
302701	12	40			
302702	30013	15			
302800	1	3000			
302801	31104	2			
302802	31204	2			
302810	1	5000			
302811	31104	5			
302812	31204	5			
302820	1	7500			
302821	31104	8			
302822	31204	8			
302830	1	10000			
302831	31104	10			
302832	31204	10			
303000	1	3000			
303001	40113	1			
303002	40110	1			
303100	1	5000			
303101	40113	2			
303102	40110	2			
303200	1	7500			
303201	40113	3			
303202	40110	3			
303300	1	10000			
303301	40113	4			
303302	40110	4			
304000	1	3000			
304001	200	5			
304100	1	5000			
304101	200	10			
304200	1	7500			
304201	200	15			
304300	1	10000			
304301	200	20			
304400	1	15000			
304401	200	25			
304500	1	18000			
304501	200	30			
304600	1	21000			
304601	200	35			
304700	1	3000			
304701	200	2			
304710	1	5000			
304711	200	5			
304720	1	7500			
304721	200	8			
304730	1	10000			
304731	200	10			
304740	1	15000			
304741	200	15			
304800	1	3000			
304801	200	5			
304810	1	5000			
304811	200	10			
304820	1	7500			
304821	200	15			
304830	1	10000			
304831	200	20			
304840	1	15000			
304841	200	25			
304900	1	3000			
304901	200	5			
304910	3	30			
304911	200	10			
304920	3	50			
304921	200	20			
304930	3	80			
304931	200	25			
304940	3	100			
304941	200	30			
304950	3	150			
304951	200	40			
305000	1	3000			
305001	23	50			
305100	1	5000			
305101	23	100			
305200	1	7500			
305201	23	150			
305300	1	10000			
305301	23	200			
305400	1	15000			
305401	23	250			
305500	1	18000			
305501	23	300			
305600	1	10000			
305601	23	200			
305610	1	15000			
305611	23	300			
305700	1	3000			
305701	23	50			
305710	1	5000			
305711	23	100			
305720	1	7500			
305721	23	150			
305730	1	10000			
305731	23	200			
306000	1	3000			
306001	3934001	1	1	0	
306002	3934001	1	1	0	
306100	1	5000			
306101	3934001	1	1	0	
306102	3934001	1	1	0	
306200	1	7500			
306201	3934001	1	1	0	
306202	3934001	1	1	0	
306300	1	10000			
306301	3934001	1	1	0	
306302	3934001	1	1	0	
306310	1	15000			
306311	31204	5			
306320	1	18000			
306321	31204	8			
306330	1	21000			
306331	31204	10			
306340	1	5000			
306341	31104	5			
306350	1	7500			
306351	31104	8			
306360	1	10000			
306361	31104	10			
306400	401	1			
306500	401	1			
306600	401	1			
306700	401	1			
306800	401	1			
306900	401	1			
307000	401	1			
307100	401	1			
307200	401	1			
307300	401	1			
307400	401	1			
307500	401	1			
307600	401	1			
307700	401	1			
307800	401	1			
307900	401	1			
308000	401	1			
308100	401	1			
308200	401	1			
308300	401	1			
308400	401	1			
308500	401	1			
310000	1	3000			
310001	3	50			
310100	1	3000			
310101	3	50			
310200	1	3000			
310201	3	50			
310300	1	3000			
310301	3	50			
310400	1	3000			
310401	3	50			
310500	1	3000			
310501	3	50			
310600	1	3000			
310601	3	50			
310700	1	3000			
310701	3	50			
310800	1	3000			
310801	3	50			
310900	1	3000			
310901	3	50			
311000	1	3000			
311001	3	50			
312000	1	5000			
312001	3	50			
312100	1	5000			
312101	3	50			
312200	1	5000			
312201	3	50			
312300	1	5000			
312301	3	50			
312400	1	5000			
312401	3	50			
312500	1	5000			
312501	3	50			
313000	1	10000			
313001	3	50			
313100	1	10000			
313101	3	50			
313200	1	10000			
313201	3	50			
313300	1	10000			
313301	3	50			
313400	1	10000			
313401	3	50			
313500	1	10000			
313501	3	50			
313600	1	10000			
313601	3	50			
313700	1	10000			
313701	3	50			
313800	1	10000			
313801	3	50			
314000	1	20000			
314001	3	50			
314100	1	20000			
314101	3	50			
314200	1	20000			
314201	3	50			
314300	1	20000			
314301	3	50			
314400	1	20000			
314401	3	50			
314500	1	20000			
314501	3	50			
314600	1	20000			
314601	3	50			
314700	1	20000			
314701	3	50			
314800	1	20000			
314801	3	50			
315000	1	3000			
315001	32	4			
315100	1	5000			
315101	32	6			
315200	1	7500			
315201	32	8			
315300	1	10000			
315301	32	10			
316000	1	3000			
316001	32	4			
316100	1	5000			
316101	32	6			
316200	1	7500			
316201	32	8			
316300	1	10000			
316301	32	10			
317000	1	3000			
317001	2994001	1	1	0	
317002	2994001	1	1	0	
317100	1	3000			
317101	2994001	1	1	0	
317102	2994001	1	1	0	
317200	1	3000			
317201	2994001	1	1	0	
317202	2994001	1	1	0	
317300	1	3000			
317301	2994001	1	1	0	
317302	2994001	1	1	0	
317400	1	3000			
317401	2994001	1	1	0	
317402	2994001	1	1	0	
317500	1	3000			
317501	2994001	1	1	0	
317502	2994001	1	1	0	
317600	1	3000			
317601	2994001	1	1	0	
317602	2994001	1	1	0	
317700	1	3000			
317701	2994001	1	1	0	
317702	2994001	1	1	0	
317800	1	3000			
317801	2994001	1	1	0	
317802	2994001	1	1	0	
318000	1	5000			
318001	3934001	1	1	0	
318002	3934001	1	1	0	
318100	1	5000			
318101	3934001	1	1	0	
318102	3934001	1	1	0	
318200	1	5000			
318201	3934001	1	1	0	
318202	3934001	1	1	0	
318300	1	5000			
318301	3934001	1	1	0	
318302	3934001	1	1	0	
318400	1	5000			
318401	3934001	1	1	0	
318402	3934001	1	1	0	
318500	1	5000			
318501	3934001	1	1	0	
318502	3934001	1	1	0	
318600	1	5000			
318601	3934001	1	1	0	
318602	3934001	1	1	0	
318700	1	5000			
318701	3934001	1	1	0	
318702	3934001	1	1	0	
318800	1	5000			
318801	3934001	1	1	0	
318802	3934001	1	1	0	
319000	1	3000			
319001	2994001	1	1	0	
319002	2994001	1	1	0	
319100	1	3000			
319101	2994001	1	1	0	
319102	2994001	1	1	0	
319200	1	3000			
319201	2994001	1	1	0	
319202	2994001	1	1	0	
319300	1	3000			
319301	2994001	1	1	0	
319302	2994001	1	1	0	
319400	1	3000			
319401	2994001	1	1	0	
319402	2994001	1	1	0	
319500	1	3000			
319501	2994001	1	1	0	
319502	2994001	1	1	0	
319600	1	3000			
319601	2994001	1	1	0	
319602	2994001	1	1	0	
319700	1	3000			
319701	2994001	1	1	0	
319702	2994001	1	1	0	
319800	1	3000			
319801	2994001	1	1	0	
319802	2994001	1	1	0	
319900	1	3000			
319901	2994001	1	1	0	
319902	2994001	1	1	0	
320000	1	3000			
320001	2994001	1	1	0	
320002	2994001	1	1	0	
320100	1	3000			
320101	2994001	1	1	0	
320102	2994001	1	1	0	
320200	1	3000			
320201	2994001	1	1	0	
320202	2994001	1	1	0	
320300	1	3000			
320301	2994001	1	1	0	
320302	2994001	1	1	0	
320400	1	3000			
320401	2994001	1	1	0	
320402	2994001	1	1	0	
321000	1	50			
321001	3934001	1	1	0	
321002	3934001	1	1	0	
321100	1	50			
321101	3934001	1	1	0	
321102	3934001	1	1	0	
321200	1	50			
321201	3934001	1	1	0	
321202	3934001	1	1	0	
321300	1	50			
321301	3934001	1	1	0	
321302	3934001	1	1	0	
321400	1	50			
321401	3934001	1	1	0	
321402	3934001	1	1	0	
321500	1	50			
321501	3934001	1	1	0	
321502	3934001	1	1	0	
321600	1	50			
321601	3934001	1	1	0	
321602	3934001	1	1	0	
321700	1	50			
321701	3934001	1	1	0	
321702	3934001	1	1	0	
321800	1	50			
321801	3934001	1	1	0	
321802	3934001	1	1	0	
321900	1	50			
321901	3934001	1	1	0	
321902	3934001	1	1	0	
322000	1	50			
322001	3934001	1	1	0	
322002	3934001	1	1	0	
322100	1	50			
322101	3934001	1	1	0	
322102	3934001	1	1	0	
322200	1	50			
322201	3934001	1	1	0	
322202	3934001	1	1	0	
322300	1	50			
322301	3934001	1	1	0	
322302	3934001	1	1	0	
322400	1	50			
322401	3934001	1	1	0	
322402	3934001	1	1	0	
323000	1	5000			
323100	1	6000			
323200	1	7000			
323300	1	8000			
323400	1	9000			
323500	1	10000			
323600	1	11000			
323700	1	12000			
323800	1	13000			
323900	1	14000			
324000	1	3000			
324001	30	2			
324100	1	5000			
324101	30	4			
324200	1	7500			
324201	30	6			
324300	1	10000			
