Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	CostItem[1]	CostItemCount[1]	CostItem[2]	CostItemCount[2]	CostItem[3]	CostItemCount[3]	CostItem[4]	CostItemCount[4]
571	153329	2	7201			1	60000	33001	10	12	5		
572	153329	3	7201			1	60000	33001	10	12	5		
573	153329	4	7201			1	60000	33001	10	12	5		
574	153329	5	7201			1	60000	33001	10	12	5		
575	153329	6	7201			1	60000	33001	10	12	5		
576	153329	7	7201			1	60000	33001	10	12	5		
577	153329	8	7201			1	60000	33001	10	12	5		
578	153329	9	7201			1	60000	33001	10	12	5		
579	153329	10	7201			1	60000	33001	10	12	5		
580	153329	11	7201			1	60000	33001	10	12	5		
581	153329	12	7201			1	60000	33001	10	12	5		
582	153329	13	7201			1	60000	33001	10	12	5		
583	153329	14	7201			1	60000	33001	10	12	5		
584	153329	15	7201			1	60000	33001	10	12	5		
585	153329	16	7201			1	60000	33001	10	12	5		
586	153329	17	7201			1	60000	33001	10	12	5		
587	153329	18											
588	153330	0	7322			1	400000	33008	25	33001	75	12	30
589	153330	1											
590	153331	0	7324			1	400000	33008	25	33001	75	12	30
591	153331	1											
592	153332	0	7326			1	400000	33008	25	33001	75	12	30
593	153332	1											
594	113328	0	7327			1	200000	32007	15	32001	45	12	10
595	113328	1	7327			1	75000	32001	5	12	2		
596	113328	2	7327			1	75000	32001	5	12	2		
597	113328	3	7327			1	75000	32001	5	12	2		
598	113328	4	7327			1	75000	32001	5	12	2		
599	113328	5	7327			1	75000	32001	5	12	2		
600	113328	6	7327			1	75000	32001	5	12	2		
601	113328	7	7327			1	75000	32001	5	12	2		
602	113328	8	7327			1	200000	32007	15	32001	45	12	10
603	113328	9	7327			1	75000	32001	5	12	2		
604	113328	10	7327			1	75000	32001	5	12	2		
605	113328	11	7327			1	75000	32001	5	12	2		
606	113328	12	7327			1	75000	32001	5	12	2		
607	113328	13	7327			1	75000	32001	5	12	2		
608	113328	14	7327			1	75000	32001	5	12	2		
609	113328	15	7327			1	75000	32001	5	12	2		
610	113328	16	7327			1	75000	32001	5	12	2		
611	113328	17	7327			1	200000	32007	15	32001	45	12	10
612	113328	18											
613	113329	0	7327			1	200000	32007	15	32001	45	12	10
614	113329	1	7327			1	75000	32001	5	12	2		
615	113329	2	7327			1	75000	32001	5	12	2		
616	113329	3	7327			1	75000	32001	5	12	2		
617	113329	4	7327			1	75000	32001	5	12	2		
618	113329	5	7327			1	75000	32001	5	12	2		
619	113329	6	7327			1	75000	32001	5	12	2		
620	113329	7	7327			1	75000	32001	5	12	2		
621	113329	8	7327			1	200000	32007	15	32001	45	12	10
622	113329	9	7327			1	75000	32001	5	12	2		
623	113329	10	7327			1	75000	32001	5	12	2		
624	113329	11	7327			1	75000	32001	5	12	2		
625	113329	12	7327			1	75000	32001	5	12	2		
626	113329	13	7327			1	75000	32001	5	12	2		
627	113329	14	7327			1	75000	32001	5	12	2		
628	113329	15	7327			1	75000	32001	5	12	2		
629	113329	16	7327			1	75000	32001	5	12	2		
630	113329	17	7327			1	200000	32007	15	32001	45	12	10
631	113329	18											
632	113330	0	7327			1	200000	32007	15	32001	45	12	10
633	113330	1	7327			1	75000	32001	5	12	2		
634	113330	2	7327			1	75000	32001	5	12	2		
635	113330	3	7327			1	75000	32001	5	12	2		
636	113330	4	7327			1	75000	32001	5	12	2		
637	113330	5	7327			1	75000	32001	5	12	2		
638	113330	6	7327			1	75000	32001	5	12	2		
639	113330	7	7327			1	75000	32001	5	12	2		
640	113330	8	7327			1	200000	32007	15	32001	45	12	10
641	113330	9	7327			1	75000	32001	5	12	2		
642	113330	10	7327			1	75000	32001	5	12	2		
643	113330	11	7327			1	75000	32001	5	12	2		
644	113330	12	7327			1	75000	32001	5	12	2		
645	113330	13	7327			1	75000	32001	5	12	2		
646	113330	14	7327			1	75000	32001	5	12	2		
647	113330	15	7327			1	75000	32001	5	12	2		
648	113330	16	7327			1	75000	32001	5	12	2		
649	113330	17	7327			1	200000	32007	15	32001	45	12	10
650	113330	18											
651	105328	0	7328			1	200000	32008	15	32001	45	12	10
652	105328	1	7328			1	75000	32001	5	12	2		
653	105328	2	7328			1	75000	32001	5	12	2		
654	105328	3	7328			1	75000	32001	5	12	2		
655	105328	4	7328			1	75000	32001	5	12	2		
656	105328	5	7328			1	75000	32001	5	12	2		
657	105328	6	7328			1	75000	32001	5	12	2		
658	105328	7	7328			1	75000	32001	5	12	2		
659	105328	8	7328			1	200000	32008	15	32001	45	12	10
660	105328	9	7328			1	75000	32001	5	12	2		
661	105328	10	7328			1	75000	32001	5	12	2		
662	105328	11	7328			1	75000	32001	5	12	2		
663	105328	12	7328			1	75000	32001	5	12	2		
664	105328	13	7328			1	75000	32001	5	12	2		
665	105328	14	7328			1	75000	32001	5	12	2		
666	105328	15	7328			1	75000	32001	5	12	2		
667	105328	16	7328			1	75000	32001	5	12	2		
668	105328	17	7328			1	200000	32008	15	32001	45	12	10
669	105328	18											
670	105329	0	7328			1	200000	32008	15	32001	45	12	10
671	105329	1	7328			1	75000	32001	5	12	2		
672	105329	2	7328			1	75000	32001	5	12	2		
673	105329	3	7328			1	75000	32001	5	12	2		
674	105329	4	7328			1	75000	32001	5	12	2		
675	105329	5	7328			1	75000	32001	5	12	2		
676	105329	6	7328			1	75000	32001	5	12	2		
677	105329	7	7328			1	75000	32001	5	12	2		
678	105329	8	7328			1	200000	32008	15	32001	45	12	10
679	105329	9	7328			1	75000	32001	5	12	2		
680	105329	10	7328			1	75000	32001	5	12	2		
681	105329	11	7328			1	75000	32001	5	12	2		
682	105329	12	7328			1	75000	32001	5	12	2		
683	105329	13	7328			1	75000	32001	5	12	2		
684	105329	14	7328			1	75000	32001	5	12	2		
685	105329	15	7328			1	75000	32001	5	12	2		
686	105329	16	7328			1	75000	32001	5	12	2		
687	105329	17	7328			1	200000	32008	15	32001	45	12	10
688	105329	18											
689	105330	0	7328			1	200000	32008	15	32001	45	12	10
690	105330	1	7328			1	75000	32001	5	12	2		
691	105330	2	7328			1	75000	32001	5	12	2		
692	105330	3	7328			1	75000	32001	5	12	2		
693	105330	4	7328			1	75000	32001	5	12	2		
694	105330	5	7328			1	75000	32001	5	12	2		
695	105330	6	7328			1	75000	32001	5	12	2		
696	105330	7	7328			1	75000	32001	5	12	2		
697	105330	8	7328			1	200000	32008	15	32001	45	12	10
698	105330	9	7328			1	75000	32001	5	12	2		
699	105330	10	7328			1	75000	32001	5	12	2		
700	105330	11	7328			1	75000	32001	5	12	2		
701	105330	12	7328			1	75000	32001	5	12	2		
702	105330	13	7328			1	75000	32001	5	12	2		
703	105330	14	7328			1	75000	32001	5	12	2		
704	105330	15	7328			1	75000	32001	5	12	2		
705	105330	16	7328			1	75000	32001	5	12	2		
706	105330	17	7328			1	200000	32008	15	32001	45	12	10
707	105330	18											
708	102328	0	7329			1	200000	32009	15	32001	45	12	10
709	102328	1	7329			1	75000	32001	5	12	2		
710	102328	2	7329			1	75000	32001	5	12	2		
711	102328	3	7329			1	75000	32001	5	12	2		
712	102328	4	7329			1	75000	32001	5	12	2		
713	102328	5	7329			1	75000	32001	5	12	2		
714	102328	6	7329			1	75000	32001	5	12	2		
715	102328	7	7329			1	75000	32001	5	12	2		
716	102328	8	7329			1	200000	32009	15	32001	45	12	10
717	102328	9	7329			1	75000	32001	5	12	2		
718	102328	10	7329			1	75000	32001	5	12	2		
719	102328	11	7329			1	75000	32001	5	12	2		
720	102328	12	7329			1	75000	32001	5	12	2		
721	102328	13	7329			1	75000	32001	5	12	2		
722	102328	14	7329			1	75000	32001	5	12	2		
723	102328	15	7329			1	75000	32001	5	12	2		
724	102328	16	7329			1	75000	32001	5	12	2		
725	102328	17	7329			1	200000	32009	15	32001	45	12	10
726	102328	18											
727	102329	0	7329			1	200000	32009	15	32001	45	12	10
728	102329	1	7329			1	75000	32001	5	12	2		
729	102329	2	7329			1	75000	32001	5	12	2		
730	102329	3	7329			1	75000	32001	5	12	2		
731	102329	4	7329			1	75000	32001	5	12	2		
732	102329	5	7329			1	75000	32001	5	12	2		
733	102329	6	7329			1	75000	32001	5	12	2		
734	102329	7	7329			1	75000	32001	5	12	2		
735	102329	8	7329			1	200000	32009	15	32001	45	12	10
736	102329	9	7329			1	75000	32001	5	12	2		
737	102329	10	7329			1	75000	32001	5	12	2		
738	102329	11	7329			1	75000	32001	5	12	2		
739	102329	12	7329			1	75000	32001	5	12	2		
740	102329	13	7329			1	75000	32001	5	12	2		
741	102329	14	7329			1	75000	32001	5	12	2		
742	102329	15	7329			1	75000	32001	5	12	2		
743	102329	16	7329			1	75000	32001	5	12	2		
744	102329	17	7329			1	200000	32009	15	32001	45	12	10
745	102329	18											
746	102330	0	7329			1	200000	32009	15	32001	45	12	10
747	102330	1	7329			1	75000	32001	5	12	2		
748	102330	2	7329			1	75000	32001	5	12	2		
749	102330	3	7329			1	75000	32001	5	12	2		
750	102330	4	7329			1	75000	32001	5	12	2		
751	102330	5	7329			1	75000	32001	5	12	2		
752	102330	6	7329			1	75000	32001	5	12	2		
753	102330	7	7329			1	75000	32001	5	12	2		
754	102330	8	7329			1	200000	32009	15	32001	45	12	10
755	102330	9	7329			1	75000	32001	5	12	2		
756	102330	10	7329			1	75000	32001	5	12	2		
757	102330	11	7329			1	75000	32001	5	12	2		
758	102330	12	7329			1	75000	32001	5	12	2		
759	102330	13	7329			1	75000	32001	5	12	2		
760	102330	14	7329			1	75000	32001	5	12	2		
761	102330	15	7329			1	75000	32001	5	12	2		
762	102330	16	7329			1	75000	32001	5	12	2		
763	102330	17	7329			1	200000	32009	15	32001	45	12	10
764	102330	18											
765	104328	0	7330			1	200000	32010	15	32001	45	12	10
766	104328	1	7330			1	75000	32001	5	12	2		
767	104328	2	7330			1	75000	32001	5	12	2		
768	104328	3	7330			1	75000	32001	5	12	2		
769	104328	4	7330			1	75000	32001	5	12	2		
770	104328	5	7330			1	75000	32001	5	12	2		
771	104328	6	7330			1	75000	32001	5	12	2		
772	104328	7	7330			1	75000	32001	5	12	2		
773	104328	8	7330			1	200000	32010	15	32001	45	12	10
774	104328	9	7330			1	75000	32001	5	12	2		
775	104328	10	7330			1	75000	32001	5	12	2		
776	104328	11	7330			1	75000	32001	5	12	2		
777	104328	12	7330			1	75000	32001	5	12	2		
778	104328	13	7330			1	75000	32001	5	12	2		
779	104328	14	7330			1	75000	32001	5	12	2		
780	104328	15	7330			1	75000	32001	5	12	2		
781	104328	16	7330			1	75000	32001	5	12	2		
782	104328	17	7330			1	200000	32010	15	32001	45	12	10
783	104328	18											
784	104329	0	7330			1	200000	32010	15	32001	45	12	10
785	104329	1	7330			1	75000	32001	5	12	2		
786	104329	2	7330			1	75000	32001	5	12	2		
787	104329	3	7330			1	75000	32001	5	12	2		
788	104329	4	7330			1	75000	32001	5	12	2		
789	104329	5	7330			1	75000	32001	5	12	2		
790	104329	6	7330			1	75000	32001	5	12	2		
791	104329	7	7330			1	75000	32001	5	12	2		
792	104329	8	7330			1	200000	32010	15	32001	45	12	10
793	104329	9	7330			1	75000	32001	5	12	2		
794	104329	10	7330			1	75000	32001	5	12	2		
795	104329	11	7330			1	75000	32001	5	12	2		
796	104329	12	7330			1	75000	32001	5	12	2		
797	104329	13	7330			1	75000	32001	5	12	2		
798	104329	14	7330			1	75000	32001	5	12	2		
799	104329	15	7330			1	75000	32001	5	12	2		
800	104329	16	7330			1	75000	32001	5	12	2		
801	104329	17	7330			1	200000	32010	15	32001	45	12	10
802	104329	18											
803	104330	0	7330			1	200000	32010	15	32001	45	12	10
804	104330	1	7330			1	75000	32001	5	12	2		
805	104330	2	7330			1	75000	32001	5	12	2		
806	104330	3	7330			1	75000	32001	5	12	2		
807	104330	4	7330			1	75000	32001	5	12	2		
808	104330	5	7330			1	75000	32001	5	12	2		
809	104330	6	7330			1	75000	32001	5	12	2		
810	104330	7	7330			1	75000	32001	5	12	2		
811	104330	8	7330			1	200000	32010	15	32001	45	12	10
812	104330	9	7330			1	75000	32001	5	12	2		
813	104330	10	7330			1	75000	32001	5	12	2		
814	104330	11	7330			1	75000	32001	5	12	2		
815	104330	12	7330			1	75000	32001	5	12	2		
816	104330	13	7330			1	75000	32001	5	12	2		
817	104330	14	7330			1	75000	32001	5	12	2		
818	104330	15	7330			1	75000	32001	5	12	2		
819	104330	16	7330			1	75000	32001	5	12	2		
820	104330	17	7330			1	200000	32010	15	32001	45	12	10
821	104330	18											
822	113228	0	7331			1	200000	32011	15	32001	45	12	10
823	113228	1	7331			1	75000	32001	5	12	2		
824	113228	2	7331			1	75000	32001	5	12	2		
825	113228	3	7331			1	75000	32001	5	12	2		
826	113228	4	7331			1	75000	32001	5	12	2		
827	113228	5	7331			1	75000	32001	5	12	2		
828	113228	6	7331			1	75000	32001	5	12	2		
829	113228	7	7331			1	75000	32001	5	12	2		
830	113228	8	7331			1	200000	32011	15	32001	45	12	10
831	113228	9	7331			1	75000	32001	5	12	2		
832	113228	10	7331			1	75000	32001	5	12	2		
833	113228	11	7331			1	75000	32001	5	12	2		
834	113228	12	7331			1	75000	32001	5	12	2		
835	113228	13	7331			1	75000	32001	5	12	2		
836	113228	14	7331			1	75000	32001	5	12	2		
837	113228	15	7331			1	75000	32001	5	12	2		
838	113228	16	7331			1	75000	32001	5	12	2		
839	113228	17	7331			1	200000	32011	15	32001	45	12	10
840	113228	18											
841	113229	0	7331			1	200000	32011	15	32001	45	12	10
842	113229	1	7331			1	75000	32001	5	12	2		
843	113229	2	7331			1	75000	32001	5	12	2		
844	113229	3	7331			1	75000	32001	5	12	2		
845	113229	4	7331			1	75000	32001	5	12	2		
846	113229	5	7331			1	75000	32001	5	12	2		
847	113229	6	7331			1	75000	32001	5	12	2		
848	113229	7	7331			1	75000	32001	5	12	2		
849	113229	8	7331			1	200000	32011	15	32001	45	12	10
850	113229	9	7331			1	75000	32001	5	12	2		
851	113229	10	7331			1	75000	32001	5	12	2		
852	113229	11	7331			1	75000	32001	5	12	2		
853	113229	12	7331			1	75000	32001	5	12	2		
854	113229	13	7331			1	75000	32001	5	12	2		
855	113229	14	7331			1	75000	32001	5	12	2		
856	113229	15	7331			1	75000	32001	5	12	2		
857	113229	16	7331			1	75000	32001	5	12	2		
858	113229	17	7331			1	200000	32011	15	32001	45	12	10
859	113229	18											
860	113230	0	7331			1	200000	32011	15	32001	45	12	10
861	113230	1	7331			1	75000	32001	5	12	2		
862	113230	2	7331			1	75000	32001	5	12	2		
863	113230	3	7331			1	75000	32001	5	12	2		
864	113230	4	7331			1	75000	32001	5	12	2		
865	113230	5	7331			1	75000	32001	5	12	2		
866	113230	6	7331			1	75000	32001	5	12	2		
867	113230	7	7331			1	75000	32001	5	12	2		
868	113230	8	7331			1	200000	32011	15	32001	45	12	10
869	113230	9	7331			1	75000	32001	5	12	2		
870	113230	10	7331			1	75000	32001	5	12	2		
871	113230	11	7331			1	75000	32001	5	12	2		
872	113230	12	7331			1	75000	32001	5	12	2		
873	113230	13	7331			1	75000	32001	5	12	2		
874	113230	14	7331			1	75000	32001	5	12	2		
875	113230	15	7331			1	75000	32001	5	12	2		
876	113230	16	7331			1	75000	32001	5	12	2		
877	113230	17	7331			1	200000	32011	15	32001	45	12	10
878	113230	18											
879	103429	0	7332			1	200000	32012	15	32001	45	12	10
880	103429	1	7332			1	75000	32001	5	12	2		
881	103429	2	7332			1	75000	32001	5	12	2		
882	103429	3	7332			1	75000	32001	5	12	2		
883	103429	4	7332			1	75000	32001	5	12	2		
884	103429	5	7332			1	75000	32001	5	12	2		
885	103429	6	7332			1	75000	32001	5	12	2		
886	103429	7	7332			1	75000	32001	5	12	2		
887	103429	8	7332			1	200000	32012	15	32001	45	12	10
888	103429	9	7332			1	75000	32001	5	12	2		
889	103429	10	7332			1	75000	32001	5	12	2		
890	103429	11	7332			1	75000	32001	5	12	2		
891	103429	12	7332			1	75000	32001	5	12	2		
892	103429	13	7332			1	75000	32001	5	12	2		
893	103429	14	7332			1	75000	32001	5	12	2		
894	103429	15	7332			1	75000	32001	5	12	2		
895	103429	16	7332			1	75000	32001	5	12	2		
896	103429	17	7332			1	200000	32012	15	32001	45	12	10
897	103429	18											
898	103430	0	7332			1	200000	32012	15	32001	45	12	10
899	103430	1	7332			1	75000	32001	5	12	2		
900	103430	2	7332			1	75000	32001	5	12	2		
901	103430	3	7332			1	75000	32001	5	12	2		
902	103430	4	7332			1	75000	32001	5	12	2		
903	103430	5	7332			1	75000	32001	5	12	2		
904	103430	6	7332			1	75000	32001	5	12	2		
905	103430	7	7332			1	75000	32001	5	12	2		
906	103430	8	7332			1	200000	32012	15	32001	45	12	10
907	103430	9	7332			1	75000	32001	5	12	2		
908	103430	10	7332			1	75000	32001	5	12	2		
909	103430	11	7332			1	75000	32001	5	12	2		
910	103430	12	7332			1	75000	32001	5	12	2		
911	103430	13	7332			1	75000	32001	5	12	2		
912	103430	14	7332			1	75000	32001	5	12	2		
913	103430	15	7332			1	75000	32001	5	12	2		
914	103430	16	7332			1	75000	32001	5	12	2		
915	103430	17	7332			1	200000	32012	15	32001	45	12	10
916	103430	18											
917	103431	0	7332			1	200000	32012	15	32001	45	12	10
918	103431	1	7332			1	75000	32001	5	12	2		
919	103431	2	7332			1	75000	32001	5	12	2		
920	103431	3	7332			1	75000	32001	5	12	2		
921	103431	4	7332			1	75000	32001	5	12	2		
922	103431	5	7332			1	75000	32001	5	12	2		
923	103431	6	7332			1	75000	32001	5	12	2		
924	103431	7	7332			1	75000	32001	5	12	2		
925	103431	8	7332			1	200000	32012	15	32001	45	12	10
926	103431	9	7332			1	75000	32001	5	12	2		
927	103431	10	7332			1	75000	32001	5	12	2		
928	103431	11	7332			1	75000	32001	5	12	2		
929	103431	12	7332			1	75000	32001	5	12	2		
930	103431	13	7332			1	75000	32001	5	12	2		
931	103431	14	7332			1	75000	32001	5	12	2		
932	103431	15	7332			1	75000	32001	5	12	2		
933	103431	16	7332			1	75000	32001	5	12	2		
934	103431	17	7332			1	200000	32012	15	32001	45	12	10
935	103431	18											
936	107428	0	7333			1	200000	32013	15	32001	45	12	10
937	107428	1	7333			1	75000	32001	5	12	2		
938	107428	2	7333			1	75000	32001	5	12	2		
939	107428	3	7333			1	75000	32001	5	12	2		
940	107428	4	7333			1	75000	32001	5	12	2		
941	107428	5	7333			1	75000	32001	5	12	2		
942	107428	6	7333			1	75000	32001	5	12	2		
943	107428	7	7333			1	75000	32001	5	12	2		
944	107428	8	7333			1	200000	32013	15	32001	45	12	10
945	107428	9	7333			1	75000	32001	5	12	2		
946	107428	10	7333			1	75000	32001	5	12	2		
947	107428	11	7333			1	75000	32001	5	12	2		
948	107428	12	7333			1	75000	32001	5	12	2		
949	107428	13	7333			1	75000	32001	5	12	2		
950	107428	14	7333			1	75000	32001	5	12	2		
951	107428	15	7333			1	75000	32001	5	12	2		
952	107428	16	7333			1	75000	32001	5	12	2		
953	107428	17	7333			1	200000	32013	15	32001	45	12	10
954	107428	18											
955	107429	0	7333			1	200000	32013	15	32001	45	12	10
956	107429	1	7333			1	75000	32001	5	12	2		
957	107429	2	7333			1	75000	32001	5	12	2		
958	107429	3	7333			1	75000	32001	5	12	2		
959	107429	4	7333			1	75000	32001	5	12	2		
960	107429	5	7333			1	75000	32001	5	12	2		
961	107429	6	7333			1	75000	32001	5	12	2		
962	107429	7	7333			1	75000	32001	5	12	2		
963	107429	8	7333			1	200000	32013	15	32001	45	12	10
964	107429	9	7333			1	75000	32001	5	12	2		
965	107429	10	7333			1	75000	32001	5	12	2		
966	107429	11	7333			1	75000	32001	5	12	2		
967	107429	12	7333			1	75000	32001	5	12	2		
968	107429	13	7333			1	75000	32001	5	12	2		
969	107429	14	7333			1	75000	32001	5	12	2		
970	107429	15	7333			1	75000	32001	5	12	2		
971	107429	16	7333			1	75000	32001	5	12	2		
972	107429	17	7333			1	200000	32013	15	32001	45	12	10
973	107429	18											
974	107430	0	7333			1	200000	32013	15	32001	45	12	10
975	107430	1	7333			1	75000	32001	5	12	2		
976	107430	2	7333			1	75000	32001	5	12	2		
977	107430	3	7333			1	75000	32001	5	12	2		
978	107430	4	7333			1	75000	32001	5	12	2		
979	107430	5	7333			1	75000	32001	5	12	2		
980	107430	6	7333			1	75000	32001	5	12	2		
981	107430	7	7333			1	75000	32001	5	12	2		
982	107430	8	7333			1	200000	32013	15	32001	45	12	10
983	107430	9	7333			1	75000	32001	5	12	2		
984	107430	10	7333			1	75000	32001	5	12	2		
985	107430	11	7333			1	75000	32001	5	12	2		
986	107430	12	7333			1	75000	32001	5	12	2		
987	107430	13	7333			1	75000	32001	5	12	2		
988	107430	14	7333			1	75000	32001	5	12	2		
989	107430	15	7333			1	75000	32001	5	12	2		
990	107430	16	7333			1	75000	32001	5	12	2		
991	107430	17	7333			1	200000	32013	15	32001	45	12	10
992	107430	18											
993	104428	0	7334			1	200000	32014	15	32001	45	12	10
994	104428	1	7334			1	75000	32001	5	12	2		
995	104428	2	7334			1	75000	32001	5	12	2		
996	104428	3	7334			1	75000	32001	5	12	2		
997	104428	4	7334			1	75000	32001	5	12	2		
998	104428	5	7334			1	75000	32001	5	12	2		
999	104428	6	7334			1	75000	32001	5	12	2		
1000	104428	7	7334			1	75000	32001	5	12	2		
1001	104428	8	7334			1	200000	32014	15	32001	45	12	10
1002	104428	9	7334			1	75000	32001	5	12	2		
1003	104428	10	7334			1	75000	32001	5	12	2		
1004	104428	11	7334			1	75000	32001	5	12	2		
1005	104428	12	7334			1	75000	32001	5	12	2		
1006	104428	13	7334			1	75000	32001	5	12	2		
1007	104428	14	7334			1	75000	32001	5	12	2		
1008	104428	15	7334			1	75000	32001	5	12	2		
1009	104428	16	7334			1	75000	32001	5	12	2		
1010	104428	17	7334			1	200000	32014	15	32001	45	12	10
1011	104428	18											
1012	104429	0	7334			1	200000	32014	15	32001	45	12	10
1013	104429	1	7334			1	75000	32001	5	12	2		
1014	104429	2	7334			1	75000	32001	5	12	2		
1015	104429	3	7334			1	75000	32001	5	12	2		
1016	104429	4	7334			1	75000	32001	5	12	2		
1017	104429	5	7334			1	75000	32001	5	12	2		
1018	104429	6	7334			1	75000	32001	5	12	2		
1019	104429	7	7334			1	75000	32001	5	12	2		
1020	104429	8	7334			1	200000	32014	15	32001	45	12	10
1021	104429	9	7334			1	75000	32001	5	12	2		
1022	104429	10	7334			1	75000	32001	5	12	2		
1023	104429	11	7334			1	75000	32001	5	12	2		
1024	104429	12	7334			1	75000	32001	5	12	2		
1025	104429	13	7334			1	75000	32001	5	12	2		
1026	104429	14	7334			1	75000	32001	5	12	2		
1027	104429	15	7334			1	75000	32001	5	12	2		
1028	104429	16	7334			1	75000	32001	5	12	2		
1029	104429	17	7334			1	200000	32014	15	32001	45	12	10
1030	104429	18											
1031	104430	0	7334			1	200000	32014	15	32001	45	12	10
1032	104430	1	7334			1	75000	32001	5	12	2		
1033	104430	2	7334			1	75000	32001	5	12	2		
1034	104430	3	7334			1	75000	32001	5	12	2		
1035	104430	4	7334			1	75000	32001	5	12	2		
1036	104430	5	7334			1	75000	32001	5	12	2		
1037	104430	6	7334			1	75000	32001	5	12	2		
1038	104430	7	7334			1	75000	32001	5	12	2		
1039	104430	8	7334			1	200000	32014	15	32001	45	12	10
1040	104430	9	7334			1	75000	32001	5	12	2		
1041	104430	10	7334			1	75000	32001	5	12	2		
1042	104430	11	7334			1	75000	32001	5	12	2		
1043	104430	12	7334			1	75000	32001	5	12	2		
1044	104430	13	7334			1	75000	32001	5	12	2		
1045	104430	14	7334			1	75000	32001	5	12	2		
1046	104430	15	7334			1	75000	32001	5	12	2		
1047	104430	16	7334			1	75000	32001	5	12	2		
1048	104430	17	7334			1	200000	32014	15	32001	45	12	10
1049	104430	18											
1050	102528	0	7335			1	200000	32015	15	32001	45	12	10
1051	102528	1	7335			1	75000	32001	5	12	2		
1052	102528	2	7335			1	75000	32001	5	12	2		
1053	102528	3	7335			1	75000	32001	5	12	2		
1054	102528	4	7335			1	75000	32001	5	12	2		
1055	102528	5	7335			1	75000	32001	5	12	2		
1056	102528	6	7335			1	75000	32001	5	12	2		
1057	102528	7	7335			1	75000	32001	5	12	2		
1058	102528	8	7335			1	200000	32015	15	32001	45	12	10
1059	102528	9	7335			1	75000	32001	5	12	2		
1060	102528	10	7335			1	75000	32001	5	12	2		
1061	102528	11	7335			1	75000	32001	5	12	2		
1062	102528	12	7335			1	75000	32001	5	12	2		
1063	102528	13	7335			1	75000	32001	5	12	2		
1064	102528	14	7335			1	75000	32001	5	12	2		
1065	102528	15	7335			1	75000	32001	5	12	2		
1066	102528	16	7335			1	75000	32001	5	12	2		
1067	102528	17	7335			1	200000	32015	15	32001	45	12	10
1068	102528	18											
1069	102529	0	7335			1	200000	32015	15	32001	45	12	10
1070	102529	1	7335			1	75000	32001	5	12	2		
1071	102529	2	7335			1	75000	32001	5	12	2		
1072	102529	3	7335			1	75000	32001	5	12	2		
1073	102529	4	7335			1	75000	32001	5	12	2		
1074	102529	5	7335			1	75000	32001	5	12	2		
1075	102529	6	7335			1	75000	32001	5	12	2		
1076	102529	7	7335			1	75000	32001	5	12	2		
1077	102529	8	7335			1	200000	32015	15	32001	45	12	10
1078	102529	9	7335			1	75000	32001	5	12	2		
1079	102529	10	7335			1	75000	32001	5	12	2		
1080	102529	11	7335			1	75000	32001	5	12	2		
1081	102529	12	7335			1	75000	32001	5	12	2		
1082	102529	13	7335			1	75000	32001	5	12	2		
1083	102529	14	7335			1	75000	32001	5	12	2		
1084	102529	15	7335			1	75000	32001	5	12	2		
1085	102529	16	7335			1	75000	32001	5	12	2		
1086	102529	17	7335			1	200000	32015	15	32001	45	12	10
1087	102529	18											
1088	102530	0	7335			1	200000	32015	15	32001	45	12	10
1089	102530	1	7335			1	75000	32001	5	12	2		
1090	102530	2	7335			1	75000	32001	5	12	2		
1091	102530	3	7335			1	75000	32001	5	12	2		
1092	102530	4	7335			1	75000	32001	5	12	2		
1093	102530	5	7335			1	75000	32001	5	12	2		
1094	102530	6	7335			1	75000	32001	5	12	2		
1095	102530	7	7335			1	75000	32001	5	12	2		
1096	102530	8	7335			1	200000	32015	15	32001	45	12	10
1097	102530	9	7335			1	75000	32001	5	12	2		
1098	102530	10	7335			1	75000	32001	5	12	2		
1099	102530	11	7335			1	75000	32001	5	12	2		
1100	102530	12	7335			1	75000	32001	5	12	2		
1101	102530	13	7335			1	75000	32001	5	12	2		
1102	102530	14	7335			1	75000	32001	5	12	2		
1103	102530	15	7335			1	75000	32001	5	12	2		
1104	102530	16	7335			1	75000	32001	5	12	2		
1105	102530	17	7335			1	200000	32015	15	32001	45	12	10
1106	102530	18											
1107	102531	0	7335			1	200000	32015	15	32001	45	12	10
1108	102531	1	7335			1	75000	32001	5	12	2		
1109	102531	2	7335			1	75000	32001	5	12	2		
1110	102531	3	7335			1	75000	32001	5	12	2		
1111	102531	4	7335			1	75000	32001	5	12	2		
1112	102531	5	7335			1	75000	32001	5	12	2		
1113	102531	6	7335			1	75000	32001	5	12	2		
1114	102531	7	7335			1	75000	32001	5	12	2		
1115	102531	8	7335			1	200000	32015	15	32001	45	12	10
1116	102531	9	7335			1	75000	32001	5	12	2		
1117	102531	10	7335			1	75000	32001	5	12	2		
1118	102531	11	7335			1	75000	32001	5	12	2		
1119	102531	12	7335			1	75000	32001	5	12	2		
1120	102531	13	7335			1	75000	32001	5	12	2		
1121	102531	14	7335			1	75000	32001	5	12	2		
1122	102531	15	7335			1	75000	32001	5	12	2		
1123	102531	16	7335			1	75000	32001	5	12	2		
1124	102531	17	7335			1	200000	32015	15	32001	45	12	10
1125	102531	18											
1126	126328	0	7336			1	200000	32016	15	32001	45	12	10
1127	126328	1	7336			1	75000	32001	5	12	2		
1128	126328	2	7336			1	75000	32001	5	12	2		
